Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year
31.0,G16,8.0,12.0,-76.15,-57.85,127592.55,G16_046,G15_03,-54.15,-60.95,100.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,-76.15,-57.85,127592.55,G16_046,G15_03,-54.15,-60.95,100.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,-11.25,-66.95,47770.336,G16_058,G15_03,-64.35,-69.65,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,-11.25,-66.95,47770.336,G16_058,G15_03,-64.35,-69.65,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,4.15001,-61.55,24297.979,G16_047,G15_03,-59.95,-62.85,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,4.15001,-61.55,24297.979,G16_047,G15_03,-59.95,-62.85,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,165.95,-61.75,5632.1421,G16_055,G15_03,-60.45,-62.85,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,165.95,-61.75,5632.1421,G16_055,G15_03,-60.45,-62.85,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,110.75,-61.75,10815.202,G16_053,G15_03,-60.25,-62.85,100.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,110.75,-61.75,10815.202,G16_053,G15_03,-60.25,-62.85,100.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,8.0,12.0,138.95,-58.65,15515.611,G16_056,G15_03,-57.75,-59.45,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,8.0,12.0,138.95,-58.65,15515.611,G16_056,G15_03,-57.75,-59.45,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,-3.75,40.15,367135.66,G16_007,,47.75,34.65,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,-3.75,40.15,367135.66,G16_007,,47.75,34.65,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,115.05,45.75,1002855.4,G16_008,G16_01,61.65,32.85,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,115.05,45.75,1002855.4,G16_008,G16_01,61.65,32.85,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,96.85,57.55,704260.38,G16_003,G16_01,66.05,46.75,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,96.85,57.55,704260.38,G16_003,G16_01,66.05,46.75,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,-64.65,-55.95,33494.324,G16_046,G15_03,-54.55,-57.15,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,-64.65,-55.95,33494.324,G16_046,G15_03,-54.55,-57.15,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,10.65,-60.45,159807.69,G16_048,G15_03,-54.75,-65.55,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,10.65,-60.45,159807.69,G16_048,G15_03,-54.75,-65.55,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,38.75,-65.55,33154.207,G16_049,G15_03,-63.35,-67.45,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,38.75,-65.55,33154.207,G16_049,G15_03,-63.35,-67.45,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,142.85,-55.75,9813.3398,G16_056,G15_03,-54.55,-56.75,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,142.85,-55.75,9813.3398,G16_056,G15_03,-54.55,-56.75,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,-179.45,-57.05,15246.23,G16_057,G15_03,-55.85,-58.25,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,-179.45,-57.05,15246.23,G16_057,G15_03,-55.85,-58.25,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,9.0,12.0,-38.35,-61.85,19257.555,G16_051,G15_03,-60.65,-62.85,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,9.0,12.0,-38.35,-61.85,19257.555,G16_051,G15_03,-60.65,-62.85,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,114.75,48.05,3665536.5,G16_003+008,G16_01,71.05,23.05,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,114.75,48.05,3665536.5,G16_003+008,G16_01,71.05,23.05,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,77.55,59.25,62069.941,G16_010,G16_01,62.55,55.75,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,77.55,59.25,62069.941,G16_010,G16_01,62.55,55.75,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,29.35,50.65,43545.402,G16_009,,52.55,48.25,100.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,29.35,50.65,43545.402,G16_009,,52.55,48.25,100.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,-105.75,61.05,184544.92,G16_016,,63.15,58.25,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,-105.75,61.05,184544.92,G16_016,,63.15,58.25,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,-170.95,-63.45,166578.78,G16_059,G16_02,-58.75,-67.35,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,-170.95,-63.45,166578.78,G16_059,G16_02,-58.75,-67.35,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,-75.45,-68.35,116039.41,G16_060,G15_03,-64.35,-72.15,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,-75.45,-68.35,116039.41,G16_060,G15_03,-64.35,-72.15,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,-100.65,-71.65,46864.305,G16_061,G15_03,-69.15,-73.65,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,-100.65,-71.65,46864.305,G16_061,G15_03,-69.15,-73.65,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,135.85,-56.45,4164.0645,G16_062,,-55.65,-57.15,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,135.85,-56.45,4164.0645,G16_062,,-55.65,-57.15,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,-89.75,-58.45,19901.822,G16_065,G15_03,-57.25,-59.45,75.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,-89.75,-58.45,19901.822,G16_065,G15_03,-57.25,-59.45,75.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,-52.75,-70.15,9765.4795,G16_070,G15_03,-69.15,-71.35,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,-52.75,-70.15,9765.4795,G16_070,G15_03,-69.15,-71.35,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,-25.55,-59.25,92069.781,G16_077,G15_03,-54.95,-64.05,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,-25.55,-59.25,92069.781,G16_077,G15_03,-54.95,-64.05,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,10.0,12.0,37.05,-61.75,29564.299,G16_049,G15_03,-59.55,-63.45,50.0,no,340.0,2013-08-27,376.0,12.0,Month 1,-78.0,-11.0,870.0,,Sunny,31.0
31.0,G16,10.0,12.0,37.05,-61.75,29564.299,G16_049,G15_03,-59.55,-63.45,50.0,no,336.0,2013-08-26,375.0,12.0,Month 1,-77.0,-9.0,867.0,,Sunny,31.0
31.0,G16,11.0,13.0,-139.75,59.95,32271.803,G16_012,,61.65,57.85,50.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,-139.75,59.95,32271.803,G16_012,,61.65,57.85,50.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,11.0,13.0,130.35,51.45,6319559.5,G16_003+008,G16_01,65.85,34.25,50.0,yes,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,130.35,51.45,6319559.5,G16_003+008,G16_01,65.85,34.25,50.0,yes,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,11.0,13.0,-55.55,58.05,339534.62,G16_014,,61.65,54.25,50.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,-55.55,58.05,339534.62,G16_014,,61.65,54.25,50.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,11.0,13.0,-133.25,-61.45,343868.56,G16_059,G16_02,-55.45,-66.95,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,-133.25,-61.45,343868.56,G16_059,G16_02,-55.45,-66.95,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,11.0,13.0,-95.45,-71.25,35890.098,G16_061,G16_02,-68.95,-73.65,50.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,-95.45,-71.25,35890.098,G16_061,G16_02,-68.95,-73.65,50.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,11.0,13.0,112.15,-60.95,16649.521,G16_063,,-59.95,-61.75,75.0,yes,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,112.15,-60.95,16649.521,G16_063,,-59.95,-61.75,75.0,yes,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,11.0,13.0,-43.25,-71.45,25704.609,G16_070,G15_03,-69.15,-73.45,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,-43.25,-71.45,25704.609,G16_070,G15_03,-69.15,-73.45,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,11.0,13.0,-32.15,-66.75,275180.44,G16_072,G15_03,-58.35,-73.45,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,-32.15,-66.75,275180.44,G16_072,G15_03,-58.35,-73.45,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,11.0,13.0,66.15,-60.95,11389.093,G16_078,G15_03,-59.75,-61.95,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,11.0,13.0,66.15,-60.95,11389.093,G16_078,G15_03,-59.75,-61.95,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,12.0,13.0,109.55,55.25,429973.25,G16_015,G16_01,62.75,46.35,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,12.0,13.0,109.55,55.25,429973.25,G16_015,G16_01,62.75,46.35,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,12.0,13.0,-97.75,-58.65,475383.91,G16_059,G16_02,-51.25,-65.35,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,12.0,13.0,-97.75,-58.65,475383.91,G16_059,G16_02,-51.25,-65.35,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,12.0,13.0,164.55,-66.45,206107.0,G16_066,G15_03,-62.55,-70.95,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,12.0,13.0,164.55,-66.45,206107.0,G16_066,G15_03,-62.55,-70.95,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,12.0,13.0,-170.15,-65.75,55359.098,G16_067,G15_03,-63.35,-68.05,50.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,12.0,13.0,-170.15,-65.75,55359.098,G16_067,G15_03,-63.35,-68.05,50.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,12.0,13.0,-61.45,-64.15,155928.34,G16_073,G16_02,-58.75,-68.25,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,12.0,13.0,-61.45,-64.15,155928.34,G16_073,G16_02,-58.75,-68.25,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,12.0,13.0,-13.15,-59.95,31110.346,G16_074,G15_03,-56.05,-63.25,75.0,no,339.0,2013-08-29,378.0,13.0,Month 1,-78.0,-18.0,869.0,,Sunny,31.0
31.0,G16,12.0,13.0,-13.15,-59.95,31110.346,G16_074,G15_03,-56.05,-63.25,75.0,no,338.0,2013-08-28,377.0,13.0,Month 1,-78.0,-12.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,116.55,60.05,773458.06,G16_015,G16_01,77.05,42.35,75.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,116.55,60.05,773458.06,G16_015,G16_01,77.05,42.35,75.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,-71.65,62.15,203648.8,G16_018,,64.75,58.25,75.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,-71.65,62.15,203648.8,G16_018,,64.75,58.25,75.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,-163.05,-60.05,172824.7,G16_067,G16_02,-54.75,-63.45,75.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,-163.05,-60.05,172824.7,G16_067,G16_02,-54.75,-63.45,75.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,-137.75,-66.75,10830.021,G16_068,,-65.65,-67.65,50.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,-137.75,-66.75,10830.021,G16_068,,-65.65,-67.65,50.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,33.05,-60.55,57177.168,G16_079,,-57.05,-62.85,50.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,33.05,-60.55,57177.168,G16_079,,-57.05,-62.85,50.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,-34.65,-65.45,20074.369,G16_075,,-63.95,-66.55,50.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,13.0,14.0,-34.65,-65.45,20074.369,G16_075,,-63.95,-66.55,50.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,102.15,54.45,1644164.1,G16_015,G16_01,69.95,42.35,75.0,yes,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,102.15,54.45,1644164.1,G16_015,G16_01,69.95,42.35,75.0,yes,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,-48.35,61.55,697554.75,G16_018,,65.65,55.75,50.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,-48.35,61.55,697554.75,G16_018,,65.65,55.75,50.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,-20.25,47.05,316524.06,G16_019,,55.25,40.05,50.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,-20.25,47.05,316524.06,G16_019,,55.25,40.05,50.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,100.25,-66.95,34970.566,G16_069,,-64.55,-69.05,75.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,100.25,-66.95,34970.566,G16_069,,-64.55,-69.05,75.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,-34.85,-69.15,17105.023,G16_075,,-67.95,-70.15,50.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,-34.85,-69.15,17105.023,G16_075,,-67.95,-70.15,50.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,-109.85,-61.35,338390.78,G16_083,G16_02,-54.15,-68.25,75.0,no,343.0,2013-08-31,380.0,14.0,Month 1,-79.0,-13.0,870.0,,Sunny,31.0
31.0,G16,14.0,14.0,-109.85,-61.35,338390.78,G16_083,G16_02,-54.15,-68.25,75.0,no,341.0,2013-08-30,379.0,14.0,Month 1,-79.0,-12.0,870.0,,Sunny,31.0
31.0,G16,15.0,15.0,107.55,50.25,2057547.8,G16_015,G16_01,68.95,33.25,75.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,15.0,15.0,107.55,50.25,2057547.8,G16_015,G16_01,68.95,33.25,75.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,15.0,15.0,2.85001,-56.55,83753.664,G16_071,,-49.15,-59.85,50.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,15.0,15.0,2.85001,-56.55,83753.664,G16_071,,-49.15,-59.85,50.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,15.0,15.0,-59.15,-59.75,57831.781,G16_076,,-57.45,-61.75,50.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,15.0,15.0,-59.15,-59.75,57831.781,G16_076,,-57.45,-61.75,50.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,15.0,15.0,-167.75,-66.25,91456.023,G16_085,,-62.95,-69.25,50.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,15.0,15.0,-167.75,-66.25,91456.023,G16_085,,-62.95,-69.25,50.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,16.0,15.0,116.55,46.55,3381711.8,G16_015,G16_01,64.95,26.15,50.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,16.0,15.0,116.55,46.55,3381711.8,G16_015,G16_01,64.95,26.15,50.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,16.0,15.0,63.75,64.95,79273.18,G16_018,,68.15,60.95,50.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,16.0,15.0,63.75,64.95,79273.18,G16_018,,68.15,60.95,50.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,16.0,15.0,-40.05,57.45,211132.72,G16_019,,62.75,50.55,50.0,yes,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,16.0,15.0,-40.05,57.45,211132.72,G16_019,,62.75,50.55,50.0,yes,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,16.0,15.0,-38.35,-63.25,163045.78,G16_076,,-59.55,-69.25,75.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,16.0,15.0,-38.35,-63.25,163045.78,G16_076,,-59.55,-69.25,75.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,16.0,15.0,39.15,-51.55,137519.95,G16_080,,-47.55,-55.55,75.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,16.0,15.0,39.15,-51.55,137519.95,G16_080,,-47.55,-55.55,75.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,16.0,15.0,-63.95,-66.85,130811.34,G16_084,G16_02,-63.15,-70.15,75.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,16.0,15.0,-63.95,-66.85,130811.34,G16_084,G16_02,-63.15,-70.15,75.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,16.0,15.0,-96.85,-70.05,88460.516,G16_085,G16_02,-67.25,-72.85,50.0,yes,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,16.0,15.0,-96.85,-70.05,88460.516,G16_085,G16_02,-67.25,-72.85,50.0,yes,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,16.0,15.0,-176.55,-62.65,221102.81,G16_086,,-57.45,-67.85,50.0,no,344.0,2013-09-02,382.0,15.0,Month 1,-76.0,-14.0,872.0,,Sunny,31.0
31.0,G16,16.0,15.0,-176.55,-62.65,221102.81,G16_086,,-57.45,-67.85,50.0,no,345.0,2013-09-01,381.0,15.0,Month 1,-79.0,-13.0,871.0,,Sunny,31.0
31.0,G16,17.0,16.0,125.65,46.45,5631348.5,G16_015,G16_01,65.65,19.45,50.0,yes,346.0,2013-09-04,384.0,16.0,Month 1,-77.0,-12.0,875.0,,Sunny,31.0
31.0,G16,17.0,16.0,125.65,46.45,5631348.5,G16_015,G16_01,65.65,19.45,50.0,yes,342.0,2013-09-03,383.0,16.0,Month 1,-77.0,-12.0,874.0,,Sunny,31.0
31.0,G16,17.0,16.0,-2.84999,55.55,335618.41,G16_019,,67.55,46.75,50.0,no,346.0,2013-09-04,384.0,16.0,Month 1,-77.0,-12.0,875.0,,Sunny,31.0
31.0,G16,17.0,16.0,-2.84999,55.55,335618.41,G16_019,,67.55,46.75,50.0,no,342.0,2013-09-03,383.0,16.0,Month 1,-77.0,-12.0,874.0,,Sunny,31.0
