Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Ls_rad,sin_Ls,cos_Ls,avg_temp,pressure_diff,temp_diff,pressure_diff_norm,temp_diff_norm,temp_range,dust_storm_intensity,distance_from_equator,northern_hemisphere,southern_hemisphere,pressure_lag1,pressure_lag7,pressure_7sol_std,avg_temp_lag1,avg_temp_lag7,avg_temp_7sol_std,wind_speed_lag1,wind_speed_lag7,wind_speed_7sol_std,Area (square km)_lag1,Area (square km)_lag7,Area (square km)_7sol_std
32.0,D15,20.0,9.0,111.15,54.45,1454537.4,D15_015,,67.55,40.75,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,54.45,1,0,856.0,857.0,1.0000000000022267,-50.5,-44.5,2.1380899352993867,6.775388291517324,9.355436081242534,1.6161871594214186,693035.0,18569.219,418390.69024227856
32.0,D15,20.0,9.0,111.15,54.45,1454537.4,D15_015,,67.55,40.75,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,54.45,1,0,858.0,856.0,1.0690449676517995,-48.5,-46.5,1.069044967649681,4.968936678614098,6.645758661887694,0.9839794099126177,1454537.4,336212.31,359480.49352378485
32.0,D15,20.0,9.0,37.55,-68.55,989555.44,D15_048+059,,-50.65,-76.95,75.0,yes,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,68.55,1,0,856.0,857.0,1.0690449676517426,-50.5,-44.5,1.069044967649681,6.775388291517324,9.355436081242534,0.9655890030384452,1454537.4,336212.31,376629.54320952774
32.0,D15,20.0,9.0,37.55,-68.55,989555.44,D15_048+059,,-50.65,-76.95,75.0,yes,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,68.55,1,0,858.0,856.0,1.0690449676517995,-48.5,-46.5,1.069044967649681,4.968936678614098,6.645758661887694,0.9655890030384471,989555.44,312370.72,425675.4063885674
32.0,D15,20.0,9.0,125.25,-66.35,579862.06,D15_053,,-56.85,-75.75,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,66.35,1,0,856.0,857.0,1.0690449676517426,-50.5,-44.5,1.069044967649681,6.775388291517324,9.355436081242534,0.9655890030384452,989555.44,312370.72,390980.827656927
32.0,D15,20.0,9.0,125.25,-66.35,579862.06,D15_053,,-56.85,-75.75,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,66.35,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.839307048984468,0.9655890030384471,579862.06,693035.0,341850.73152392264
32.0,D15,20.0,9.0,179.75,-63.75,395905.19,D15_056,,-54.95,-72.85,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,63.75,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,579862.06,693035.0,335562.8028428651
32.0,D15,20.0,9.0,179.75,-63.75,395905.19,D15_056,,-54.95,-72.85,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,63.75,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,395905.19,1454537.4,236459.16692990783
32.0,D15,20.0,9.0,152.65,-59.55,32966.527,D15_061,,-56.45,-62.35,50.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,59.55,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,395905.19,1454537.4,208438.14137972984
32.0,D15,20.0,9.0,152.65,-59.55,32966.527,D15_061,,-56.45,-62.35,50.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,59.55,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,32966.527,989555.44,162616.8153030202
32.0,D15,20.0,9.0,-17.25,-66.45,163071.66,D15_062,,-62.25,-71.15,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,66.45,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,32966.527,989555.44,135676.81141164113
32.0,D15,20.0,9.0,-17.25,-66.45,163071.66,D15_062,,-62.25,-71.15,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,66.45,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,163071.66,579862.06,199344.99587117985
32.0,D15,20.0,9.0,-96.15,-55.55,32005.488,D15_065,,-53.55,-56.95,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,55.55,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,163071.66,579862.06,247577.65119394544
32.0,D15,20.0,9.0,-96.15,-55.55,32005.488,D15_065,,-53.55,-56.95,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,55.55,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,32005.488,395905.19,828570.0980408506
32.0,D15,21.0,9.0,77.85,56.05,577653.5,D15_016,,63.55,46.95,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,56.05,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,32005.488,395905.19,1042840.7432207005
32.0,D15,21.0,9.0,77.85,56.05,577653.5,D15_016,,63.55,46.95,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,56.05,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,577653.5,32966.527,995707.4339682314
32.0,D15,21.0,9.0,130.95,57.35,2361641.0,D15_015,,68.35,44.85,50.0,yes,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,57.35,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,577653.5,32966.527,898680.7768158286
32.0,D15,21.0,9.0,130.95,57.35,2361641.0,D15_015,,68.35,44.85,50.0,yes,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,57.35,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,2361641.0,163071.66,855685.1445480861
32.0,D15,21.0,9.0,52.85,-69.35,1099715.9,D15_048+059,,-58.15,-77.35,50.0,yes,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,69.35,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,2361641.0,163071.66,902253.1079838312
32.0,D15,21.0,9.0,52.85,-69.35,1099715.9,D15_048+059,,-58.15,-77.35,50.0,yes,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,69.35,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,1099715.9,32005.488,968598.7465743686
32.0,D15,21.0,9.0,-174.15,-68.35,251139.88,D15_056,,-63.75,-72.35,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,68.35,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,1099715.9,32005.488,836317.139779655
32.0,D15,21.0,9.0,-174.15,-68.35,251139.88,D15_056,,-63.75,-72.35,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,68.35,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,251139.88,577653.5,442933.2695066142
32.0,D15,21.0,9.0,159.15,-62.45,95458.641,D15_061,,-57.75,-66.35,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,62.45,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,251139.88,577653.5,344389.55128353334
32.0,D15,21.0,9.0,159.15,-62.45,95458.641,D15_061,,-57.75,-66.35,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,62.45,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,95458.641,2361641.0,147604.19993720014
32.0,D15,21.0,9.0,-132.25,-67.75,382100.0,D15_063,,-56.85,-74.05,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,67.75,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,95458.641,2361641.0,165327.69942764056
32.0,D15,21.0,9.0,-132.25,-67.75,382100.0,D15_063,,-56.85,-74.05,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,67.75,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,382100.0,1099715.9,188842.60754818836
32.0,D15,21.0,9.0,-66.15,-71.35,480416.22,D15_064,,-62.75,-78.25,75.0,yes,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,71.35,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,382100.0,1099715.9,193545.22930565092
32.0,D15,21.0,9.0,-66.15,-71.35,480416.22,D15_064,,-62.75,-78.25,75.0,yes,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,71.35,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.069044967649681,4.968936678614098,4.968936678614098,0.9655890030384471,480416.22,251139.88,208847.59537030253
32.0,D15,21.0,9.0,35.15,-60.45,68432.188,D15_049,,-57.55,-62.85,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,60.45,1,0,856.0,856.0,1.0690449676517426,-50.5,-50.5,1.069044967649681,6.775388291517324,6.775388291517324,0.9655890030384452,480416.22,251139.88,221573.47003959725
32.0,D15,21.0,9.0,35.15,-60.45,68432.188,D15_049,,-57.55,-62.85,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,60.45,1,0,858.0,858.0,1.0690449676517995,-48.5,-48.5,1.0177004891981978,4.968936678614098,4.968936678614098,0.919213345082269,68432.188,95458.641,232795.1135393316
32.0,D15,21.0,9.0,102.75,-65.85,11540.837,D15_068,,-64.55,-66.75,50.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,4.968936678614098,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,2.0,55.0,0.018518518518518517,0.1935483870967742,55.0,0,65.85,1,0,856.0,856.0,1.0000000000022187,-50.5,-50.5,0.9574271077563197,6.775388291517324,6.775388291517324,0.8773521560985212,68432.188,95458.641,228915.89401524476
32.0,D15,21.0,9.0,102.75,-65.85,11540.837,D15_068,,-64.55,-66.75,50.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,6.775388291517324,Clear,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.018518518518518517,0.3225806451612903,59.0,0,65.85,1,0,858.0,858.0,0.9511897312137505,-48.5,-48.5,0.8591246929842044,4.968936678614098,4.968936678614098,0.7927504802227553,11540.837,382100.0,209080.66708169106
32.0,D15,22.0,10.0,97.05,-70.85,458522.06,D15_048+059,,-62.45,-76.75,50.0,yes,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.4205495818399045,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,2.0,56.0,0.018518518518518517,0.22580645161290322,56.0,0,70.85,1,0,856.0,856.0,0.8997354108449557,-50.5,-50.5,0.8017837257372515,6.775388291517324,6.775388291517324,0.7556922660847697,11540.837,382100.0,205847.30005355075
32.0,D15,22.0,10.0,97.05,-70.85,458522.06,D15_048+059,,-62.45,-76.75,50.0,yes,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,70.85,1,0,858.0,858.0,0.7867957924723928,-49.0,-48.5,0.6267831705279802,5.4205495818399045,4.968936678614098,0.5895781957184204,458522.06,480416.22,245700.52441155852
32.0,D15,22.0,10.0,-168.55,-63.45,351943.22,D15_056+061,,-54.95,-71.95,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,63.45,1,0,857.0,856.0,0.7559289460214698,-49.0,-50.5,0.5669467095138099,5.290919952210275,6.775388291517324,0.5550169106316033,458522.06,480416.22,230254.1695768018
32.0,D15,22.0,10.0,-168.55,-63.45,351943.22,D15_056+061,,-54.95,-71.95,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,63.45,1,0,858.0,858.0,0.5345224838292915,-49.0,-48.5,0.0,5.290919952210275,4.968936678614098,0.048995394649609406,351943.22,68432.188,233311.52208162707
32.0,D15,22.0,10.0,-94.75,-66.25,684158.62,D15_063,,-52.75,-76.15,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,66.25,1,0,857.0,856.0,0.5345224838292256,-49.0,-50.5,0.0,5.290919952210275,6.775388291517324,0.0,351943.22,68432.188,281981.0736546835
32.0,D15,22.0,10.0,-94.75,-66.25,684158.62,D15_063,,-52.75,-76.15,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,66.25,1,0,858.0,858.0,0.5345224838292915,-49.0,-48.5,0.0,5.290919952210275,4.968936678614098,0.0,684158.62,11540.837,439011.09874304465
32.0,D15,22.0,10.0,-90.45,-39.85,1452.6132,D15_066,,-39.45,-39.95,50.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,39.85,1,0,857.0,856.0,0.5345224838292256,-49.0,-50.5,0.0,5.290919952210275,6.775388291517324,0.0,684158.62,11540.837,519549.39659350895
32.0,D15,22.0,10.0,-90.45,-39.85,1452.6132,D15_066,,-39.45,-39.95,50.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,39.85,1,0,858.0,858.0,0.5345224838292915,-49.0,-49.0,0.0,5.290919952210275,5.4205495818399045,0.0,1452.6132,458522.06,514233.61072820786
32.0,D15,22.0,10.0,-40.45,-65.25,1243190.1,D15_064,,-53.75,-75.15,75.0,yes,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,65.25,1,0,857.0,857.0,0.5345224838292256,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,1452.6132,458522.06,517367.6420981596
32.0,D15,22.0,10.0,-40.45,-65.25,1243190.1,D15_064,,-53.75,-75.15,75.0,yes,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,65.25,1,0,858.0,858.0,0.5345224838292915,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,1243190.1,351943.22,539473.612270205
32.0,D15,23.0,10.0,-128.65,-63.95,427973.5,D15_056+061,,-57.45,-69.45,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,63.95,1,0,857.0,857.0,0.5345224838292256,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,1243190.1,351943.22,521224.35338884214
32.0,D15,23.0,10.0,-128.65,-63.95,427973.5,D15_056+061,,-57.45,-69.45,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,63.95,1,0,858.0,858.0,0.5345224838292915,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,427973.5,684158.62,469280.64964321913
32.0,D15,23.0,10.0,-87.65,-45.25,133781.61,D15_066,,-40.45,-48.65,50.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,45.25,1,0,857.0,857.0,0.5345224838292256,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,427973.5,684158.62,375879.14320759766
32.0,D15,23.0,10.0,-87.65,-45.25,133781.61,D15_066,,-40.45,-48.65,50.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,45.25,1,0,858.0,858.0,0.5345224838292915,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,133781.61,1452.6132,232004.95863664037
32.0,D15,23.0,10.0,-19.85,-69.75,592620.81,D15_064,,-62.05,-76.55,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,69.75,1,0,857.0,857.0,0.5345224838292256,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,133781.61,1452.6132,258443.52976410548
32.0,D15,23.0,10.0,-19.85,-69.75,592620.81,D15_064,,-62.05,-76.55,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,69.75,1,0,858.0,858.0,0.5345224838292915,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,592620.81,1243190.1,308072.60087116197
32.0,D15,23.0,10.0,-90.15,-60.25,737829.56,D15_063,,-50.45,-69.65,50.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,60.25,1,0,857.0,857.0,0.5345224838292256,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,592620.81,1243190.1,324334.6124057556
32.0,D15,23.0,10.0,-90.15,-60.25,737829.56,D15_063,,-50.45,-69.65,50.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,60.25,1,0,858.0,858.0,0.5345224838292915,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,737829.56,427973.5,300560.0121225034
32.0,D15,23.0,10.0,-93.95,-71.75,40391.996,D15_069,,-69.95,-73.25,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,71.75,1,0,857.0,857.0,0.5345224838292256,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,737829.56,427973.5,294280.61365948746
32.0,D15,23.0,10.0,-93.95,-71.75,40391.996,D15_069,,-69.95,-73.25,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,71.75,1,0,858.0,858.0,0.5345224838292915,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,40391.996,133781.61,303964.5075736303
32.0,D15,23.0,10.0,4.65001,-58.75,435975.47,D15_070,,-53.95,-62.45,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,58.75,1,0,857.0,857.0,0.5345224838292256,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,40391.996,133781.61,264097.41684662906
32.0,D15,23.0,10.0,4.65001,-58.75,435975.47,D15_070,,-53.95,-62.45,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,58.75,1,0,858.0,858.0,0.5345224838292915,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,435975.47,592620.81,180613.94635447045
32.0,D15,23.0,10.0,111.75,-61.25,129313.62,D15_071,,-57.45,-64.45,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,5.290919952210275,Clear,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.009259259259259259,0.22580645161290322,56.0,0,61.25,1,0,857.0,857.0,0.5345224838292256,-49.0,-49.0,0.0,5.290919952210275,5.290919952210275,0.0,435975.47,592620.81,181110.4358715171
