id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Mars Year,Ls_rad,sin_Ls,cos_Ls,dust_storm_active,area_7sol_avg,area_30sol_avg,dust_storm_intensity,avg_temp,distance_from_equator,northern_hemisphere,southern_hemisphere,pressure_lag1,pressure_lag7,avg_temp_lag1,avg_temp_lag7,wind_speed_lag1,wind_speed_lag7,pressure_7sol_std,avg_temp_7sol_std,wind_speed_7sol_std,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,Area (square km)_lag1,Area (square km)_lag7,Area (square km)_7sol_std
894,2015-04-21,962,329,Month 11,-73.0,-2.0,845.0,3.939847700359782,Sunny,32,32,5.742133239061344,-0.5150380749100545,0.8571673007021121,0,0,0,0,-37.5,0,0,0,850.0,844.0,-38.0,-37.0,3.939847700359782,4.184038001041812,1.7728105208614626,2.473670879290079,0.08050889844420367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,2015-04-20,961,328,Month 11,-71.0,-3.0,849.0,3.88032294306718,Sunny,32,32,5.724679946541401,-0.529919264233205,0.8480480961564258,0,0,0,0,-37.0,0,0,0,845.0,848.0,-37.5,-37.0,3.939847700359782,4.122113748856437,1.799470821690548,2.335033394275357,0.06614630876743838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2015-04-19,960,328,Month 11,-76.0,-8.0,846.0,3.88032294306718,Sunny,32,32,5.724679946541401,-0.529919264233205,0.8480480961564258,0,0,0,0,-42.0,0,0,0,849.0,844.0,-37.0,-38.0,3.88032294306718,4.122113748856437,125.85901714078297,88.19646420513216,0.06559376567239905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,2015-04-18,959,327,Month 11,-78.0,-4.0,846.0,3.821443859939892,Sunny,32,32,5.707226654021458,-0.544639035015027,0.838670567945424,0,0,0,0,-41.0,0,0,0,846.0,850.0,-42.0,-42.5,3.88032294306718,4.060761519014653,125.66441757599735,88.19646420513216,0.09497669358596118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,2015-04-17,958,327,Month 11,-74.0,-9.0,848.0,3.821443859939892,Sunny,32,32,5.707226654021458,-0.544639035015027,0.838670567945424,0,0,0,0,-41.5,0,0,0,846.0,847.0,-41.0,-42.5,3.821443859939892,4.060761519014653,125.78774859943674,88.22626052397487,0.09852150467679194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,2015-04-16,957,326,Month 11,164.78340579934834,222.78340579934834,514.3755434951127,3.7632283861170137,--,32,32,5.689773361501515,-0.5591929034707466,0.8290375725550418,0,0,0,0,193.78340579934834,0,0,0,848.0,847.0,-41.5,-42.5,3.821443859939892,3.9999999999999982,125.6591123292748,88.25550722592996,0.10938755057587705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,2015-04-13,954,324,Month 11,-73.0,-3.0,847.0,3.6488589908301066,Sunny,32,32,5.654866776461628,-0.5877852522924734,0.8090169943749473,0,0,0,0,-38.0,0,0,0,514.3755434951127,850.0,193.78340579934834,-38.0,3.7632283861170137,3.939847700359782,125.84974716824254,88.09194794707979,0.10142238278228378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2015-04-12,953,324,Month 11,-71.0,-5.0,847.0,3.6488589908301066,Sunny,32,32,5.654866776461628,-0.5877852522924734,0.8090169943749473,0,0,0,0,-38.0,0,0,0,847.0,845.0,-38.0,-37.5,3.6488589908301066,3.939847700359782,126.10347866025054,87.80958615344754,0.10085231081124947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,2015-04-11,952,323,Month 11,-69.0,-6.0,847.0,3.592739907391807,Sunny,32,32,5.6374134839416845,-0.6018150231520483,0.7986355100472928,0,0,0,0,-37.5,0,0,0,847.0,849.0,-38.0,-37.0,3.6488589908301066,3.88032294306718,126.29740171969308,87.57887598886599,0.08997321316207435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,2015-04-10,951,323,Month 11,-75.0,-4.0,849.0,3.592739907391807,Sunny,32,32,5.6374134839416845,-0.6018150231520483,0.7986355100472928,0,0,0,0,-39.5,0,0,0,847.0,846.0,-37.5,-42.0,3.592739907391807,3.88032294306718,2.627691364066799,1.3183683999912992,0.07044062138367899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,2015-04-09,950,322,Month 11,-73.0,0.0,850.0,3.5373540986973673,Sunny,32,32,5.619960191421741,-0.6156614753256582,0.788010753606722,0,0,0,0,-36.5,0,0,0,849.0,846.0,-39.5,-41.0,3.592739907391807,3.821443859939892,2.7342623276164657,1.4840420992617918,0.07779135433642344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,2015-04-08,949,321,Month 11,-72.0,-4.0,851.0,3.4827184358006487,Sunny,32,32,5.602506898901797,-0.6293203910498378,0.7771459614569706,0,0,0,0,-38.0,0,0,0,850.0,848.0,-36.5,-41.5,3.5373540986973673,3.821443859939892,2.370453040893482,1.5773697214336333,0.06954242587802792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,2015-04-07,948,321,Month 11,-73.0,-8.0,854.0,3.4827184358006487,Sunny,32,32,5.602506898901797,-0.6293203910498378,0.7771459614569706,0,0,0,0,-40.5,0,0,0,851.0,514.3755434951127,-38.0,193.78340579934834,3.4827184358006487,3.7632283861170137,1.7728105208658174,1.7008401285416372,0.07300128068890617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,2015-04-06,947,320,Month 11,-70.0,-3.0,853.0,3.4288495612538417,Sunny,32,32,5.585053606381854,-0.6427876096865396,0.7660444431189778,0,0,0,0,-36.5,0,0,0,854.0,847.0,-40.5,-38.0,3.4827184358006487,3.6488589908301066,1.5118578920490682,1.9364916731038204,0.07190419748444651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,2015-04-05,946,320,Month 11,-77.0,-2.0,850.0,3.4288495612538417,Sunny,32,32,5.585053606381854,-0.6427876096865396,0.7660444431189778,0,0,0,0,-39.5,0,0,0,853.0,847.0,-36.5,-38.0,3.4288495612538417,3.6488589908301066,1.5735915849511657,1.9023794624227965,0.0675125207605656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,2015-04-04,945,319,Month 11,-72.0,-1.0,851.0,3.3757638840379705,Sunny,32,32,5.567600313861911,-0.6560590289905074,0.7547095802227719,0,0,0,0,-36.5,0,0,0,850.0,847.0,-39.5,-37.5,3.4288495612538417,3.592739907391807,2.3094010767674957,1.8929694486002056,0.07450443740626321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,2015-04-03,944,318,Month 11,-70.0,0.0,852.0,3.3234775745645675,Sunny,32,32,5.550147021341968,-0.6691306063588581,0.7431448254773942,0,0,0,0,-35.0,0,0,0,851.0,849.0,-36.5,-39.5,3.3757638840379705,3.592739907391807,2.760262237377202,1.3540064007728299,0.06655539252534454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,2015-04-02,943,318,Month 11,-73.0,-1.0,854.0,3.3234775745645675,Sunny,32,32,5.550147021341968,-0.6691306063588581,0.7431448254773942,0,0,0,0,-37.0,0,0,0,852.0,850.0,-35.0,-36.5,3.3234775745645675,3.5373540986973673,3.952094080243351,1.3451854182692669,0.06981095562348062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,2015-03-31,942,317,Month 11,-74.0,-1.0,857.0,3.272006559750007,Sunny,32,32,5.532693728822025,-0.6819983600624983,0.7313537016191707,0,0,0,0,-37.5,0,0,0,854.0,851.0,-37.0,-38.0,3.3234775745645675,3.4827184358006487,140.04743990496866,85.65286098088805,0.05716254231599944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,2015-03-30,941,317,Month 11,-74.0,0.0,857.0,3.272006559750007,Sunny,32,32,5.532693728822025,-0.6819983600624983,0.7313537016191707,0,0,0,0,-37.0,0,0,0,857.0,854.0,-37.5,-40.5,3.272006559750007,3.4827184358006487,140.8126164953421,85.65286098088805,0.07026243420900548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,2015-03-29,940,316,Month 11,-73.0,-2.0,861.0,3.2213665181640097,Sunny,32,32,5.515240436302081,-0.6946583704589976,0.7193398003386509,0,0,0,0,-37.5,0,0,0,857.0,853.0,-37.0,-36.5,3.272006559750007,3.4288495612538417,141.63252229289964,85.8068988642188,0.07642424445785152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,2015-03-28,939,316,Month 11,160.85490725668907,218.85490725668907,484.91180442516804,3.2213665181640097,--,32,32,5.515240436302081,-0.6946583704589976,0.7193398003386509,0,0,0,0,189.85490725668907,0,0,0,861.0,850.0,-37.5,-39.5,3.2213665181640097,3.4288495612538417,142.11596612100203,85.9027229757077,0.07930409179465486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,2015-03-26,937,314,Month 11,-73.0,0.0,863.0,3.1226407986453957,Sunny,32,32,5.480333851262195,-0.7193398003386511,0.6946583704589973,0,0,0,0,-36.5,0,0,0,484.91180442516804,851.0,189.85490725668907,-36.5,3.2213665181640097,3.3757638840379705,142.1749412908512,85.8098123334055,0.07899712849742474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,2015-03-25,936,314,Month 11,-72.0,-3.0,865.0,3.1226407986453957,Sunny,32,32,5.480333851262195,-0.7193398003386511,0.6946583704589973,0,0,0,0,-37.5,0,0,0,863.0,852.0,-36.5,-35.0,3.1226407986453957,3.3234775745645675,142.542311467031,85.8413484561596,0.07435694817688075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,2015-03-24,935,313,Month 11,-75.0,-2.0,862.0,3.0745851935233186,Sunny,32,32,5.462880558742252,-0.7313537016191703,0.6819983600624986,0,0,0,0,-38.5,0,0,0,865.0,854.0,-37.5,-37.0,3.1226407986453957,3.3234775745645675,142.42062874499203,85.68771983253141,0.07705053386536188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,2015-03-23,934,313,Month 11,-73.0,1.0,858.0,3.0745851935233186,Sunny,32,32,5.462880558742252,-0.7313537016191703,0.6819983600624986,0,0,0,0,-36.0,0,0,0,862.0,857.0,-38.5,-37.5,3.0745851935233186,3.272006559750007,2.5819888974852985,1.3363062095622777,0.0599756001991104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,2015-03-22,933,312,Month 11,-71.0,-4.0,863.0,3.0274206980904217,Sunny,32,32,5.445427266222308,-0.7431448254773946,0.6691306063588578,0,0,0,0,-37.5,0,0,0,858.0,857.0,-36.0,-37.0,3.0745851935233186,3.272006559750007,2.81154084175093,1.43924583425799,0.06605768206170243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,2015-03-21,932,311,Month 11,-71.0,1.0,859.0,2.981161679108911,Sunny,32,32,5.427973973702365,-0.7547095802227722,0.656059028990507,0,0,0,0,-35.0,0,0,0,863.0,861.0,-37.5,-37.5,3.0274206980904217,3.2213665181640097,2.9920529661844353,1.43924583425799,0.05889143586109356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,2015-03-20,931,311,Month 11,-69.0,-1.0,864.0,2.981161679108911,Sunny,32,32,5.427973973702365,-0.7547095802227722,0.656059028990507,0,0,0,0,-35.0,0,0,0,859.0,484.91180442516804,-35.0,189.85490725668907,2.981161679108911,3.2213665181640097,2.9920529661844353,1.2392393980642755,0.06163915424182671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,2015-03-19,930,310,Month 11,-75.0,-1.0,865.0,2.9358222275240875,Sunny,32,32,5.410520681182422,-0.7660444431189781,0.6427876096865393,0,0,0,0,-38.0,0,0,0,864.0,863.0,-35.0,-36.5,2.981161679108911,3.1226407986453957,2.3094010767745443,1.5468862734078246,0.06032769158560109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,2015-03-18,929,310,Month 11,-75.0,0.0,866.0,2.9358222275240875,Sunny,32,32,5.410520681182422,-0.7660444431189781,0.6427876096865393,0,0,0,0,-37.5,0,0,0,865.0,865.0,-38.0,-37.5,2.9358222275240875,3.1226407986453957,2.3401261667408155,1.5468862734078246,0.05646481075183062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,2015-03-17,928,309,Month 11,-72.0,0.0,862.0,2.891416154172117,Sunny,32,32,5.3930673886624785,-0.7771459614569708,0.6293203910498375,0,0,0,0,-36.0,0,0,0,866.0,862.0,-37.5,-38.5,2.9358222275240875,3.0745851935233186,1.6183471874488888,1.3363062095622698,0.06212843824294201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2015-03-16,927,308,Month 11,-76.0,-2.0,862.0,2.847956985573113,Sunny,32,32,5.375614096142535,-0.7880107536067218,0.6156614753256585,0,0,0,0,-39.0,0,0,0,862.0,858.0,-36.0,-36.0,2.891416154172117,3.0745851935233186,2.0816659994847666,0.9759000729487282,0.05533105144064612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,2015-03-15,926,308,Month 11,-76.0,1.0,864.0,2.847956985573113,Sunny,32,32,5.375614096142535,-0.7880107536067218,0.6156614753256585,0,0,0,0,-37.5,0,0,0,862.0,863.0,-39.0,-37.5,2.847956985573113,3.0274206980904217,2.360387377424963,1.0408329997332482,0.05784822452881642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,2015-03-14,925,307,Month 11,-71.0,-2.0,862.0,2.805457959810828,Sunny,32,32,5.358160803622591,-0.798635510047293,0.6018150231520479,0,0,0,0,-36.5,0,0,0,864.0,859.0,-37.5,-35.0,2.847956985573113,2.981161679108911,3.1847852585280547,1.0408329997332482,0.05647996574980566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2015-03-13,924,307,Month 11,-74.0,-1.0,867.0,2.805457959810828,Sunny,32,32,5.358160803622591,-0.798635510047293,0.6018150231520479,0,0,0,0,-37.5,0,0,0,862.0,864.0,-36.5,-35.0,2.805457959810828,2.981161679108911,2.9920529661862267,1.629344010564464,0.052799306120610554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,2015-03-12,923,306,Month 11,-72.0,-5.0,867.0,2.7639320225002098,Sunny,32,32,5.340707511102648,-0.8090169943749476,0.5877852522924729,0,0,0,0,-38.5,0,0,0,867.0,865.0,-37.5,-38.0,2.805457959810828,2.9358222275240875,2.6367367999985443,1.4267845968171524,0.05802901149124092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,2015-03-11,922,305,Month 11,-73.0,-2.0,870.0,2.723391822844033,Sunny,32,32,5.323254218582705,-0.8191520442889918,0.573576436351046,0,0,0,0,-37.5,0,0,0,867.0,866.0,-38.5,-37.5,2.7639320225002098,2.9358222275240875,2.690370836554602,1.5391710817995554,0.05161906260281296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,2015-03-10,921,305,Month 11,-70.0,2.0,867.0,2.723391822844033,Sunny,32,32,5.323254218582705,-0.8191520442889918,0.573576436351046,0,0,0,0,-34.0,0,0,0,870.0,862.0,-37.5,-36.0,2.723391822844033,2.891416154172117,1.4142135624050787,1.6438920136010606,0.05389887409495383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,2015-03-09,920,304,Month 11,-72.0,-2.0,868.0,2.6838497097798335,Sunny,32,32,5.305800926062762,-0.8290375725550416,0.559192903470747,0,0,0,0,-37.0,0,0,0,867.0,862.0,-34.0,-39.0,2.723391822844033,2.847956985573113,1.7182493859952703,1.7423301310930375,0.05247757976575329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,2015-03-08,919,304,Month 11,-74.0,-3.0,870.0,2.6838497097798335,Sunny,32,32,5.305800926062762,-0.8290375725550416,0.559192903470747,0,0,0,0,-38.5,0,0,0,868.0,864.0,-37.0,-37.5,2.6838497097798335,2.847956985573113,1.976047040142548,1.6832508230604641,0.04898914462226828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,2015-03-07,918,303,Month 11,-71.0,0.0,867.0,2.645317728218303,Sunny,32,32,5.288347633542818,-0.8386705679454243,0.5446390350150266,0,0,0,0,-35.5,0,0,0,870.0,862.0,-38.5,-36.5,2.6838497097798335,2.805457959810828,3.8668308668053255,1.6832508230604641,0.053770662454564855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,2015-03-06,917,302,Month 11,-76.0,-1.0,871.0,2.6078076153742957,Sunny,32,32,5.270894341022875,-0.8480480961564261,0.5299192642332047,0,0,0,0,-38.5,0,0,0,867.0,867.0,-35.5,-37.5,2.645317728218303,2.805457959810828,3.735288603639797,1.286375491356353,0.055574564067647894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2015-03-05,916,302,Month 11,-71.0,-5.0,872.0,2.6078076153742957,Sunny,32,32,5.270894341022875,-0.8480480961564261,0.5299192642332047,0,0,0,0,-38.0,0,0,0,871.0,867.0,-38.5,-38.5,2.6078076153742957,2.7639320225002098,3.4364987719516873,1.2863754913563525,0.05511422231717436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,2015-03-04,915,301,Month 11,-71.0,-4.0,878.0,2.5713307971915507,Sunny,32,32,5.253441048502932,-0.8571673007021123,0.5150380749100542,0,0,0,0,-37.5,0,0,0,872.0,870.0,-38.0,-37.5,2.6078076153742957,2.723391822844033,3.5050983275534398,1.4840420992617904,0.050849236067341534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,2015-03-03,914,300,Month 11,-71.0,0.0,874.0,2.5358983848622456,Sunny,32,32,5.235987755982989,-0.8660254037844386,0.5000000000000001,0,0,0,0,-35.5,0,0,0,878.0,867.0,-37.5,-34.0,2.5713307971915507,2.723391822844033,2.507132682133243,1.5998511835555835,0.04512336252318384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,2015-03-02,913,300,Month 11,-71.0,-4.0,871.0,2.5358983848622456,Sunny,32,32,5.235987755982989,-0.8660254037844386,0.5000000000000001,0,0,0,0,-37.5,0,0,0,874.0,868.0,-35.5,-37.0,2.5358983848622456,2.6838497097798335,2.699206232547513,1.539171081799557,0.04699425664644945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,2015-03-01,912,299,Month 10,-75.0,-4.0,875.0,2.5015211714424175,Sunny,32,32,5.218534463463046,-0.8746197071393956,0.4848096202463373,0,0,0,0,-39.5,0,0,0,871.0,870.0,-37.5,-38.5,2.5358983848622456,2.6838497097798335,2.6992062325479402,1.5236235005502436,0.04549332833343459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,2015-02-28,911,299,Month 10,-70.0,0.0,874.0,2.5015211714424175,Sunny,32,32,5.218534463463046,-0.8746197071393956,0.4848096202463373,0,0,0,0,-35.0,0,0,0,875.0,867.0,-39.5,-35.5,2.5015211714424175,2.645317728218303,3.8913824205506296,1.496026483086328,0.04234599379373948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,2015-02-27,910,298,Month 10,-73.0,0.0,878.0,2.4682096285642916,Sunny,32,32,5.201081170943102,-0.8829475928589271,0.4694715627858904,0,0,0,0,-36.5,0,0,0,874.0,871.0,-35.0,-38.5,2.5015211714424175,2.6078076153742957,3.8913824205508827,1.4556948921556379,0.04635223693520478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,2015-02-26,909,297,Month 10,-70.0,-2.0,878.0,2.435973903246528,Sunny,32,32,5.183627878423159,-0.891006524188368,0.45399049973954664,0,0,0,0,-36.0,0,0,0,878.0,872.0,-36.5,-38.0,2.4682096285642916,2.6078076153742957,2.9113897843312975,1.7251638983559967,0.04105795241084323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,2015-02-25,908,297,Month 10,-71.0,-3.0,883.0,2.435973903246528,Sunny,32,32,5.183627878423159,-0.891006524188368,0.45399049973954664,0,0,0,0,-37.0,0,0,0,878.0,878.0,-36.0,-37.5,2.435973903246528,2.5713307971915507,2.699206232549582,1.45569489215564,0.04267665567794174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,2015-02-24,907,296,Month 10,-75.0,-1.0,879.0,2.404823814803332,Sunny,32,32,5.1661745859032155,-0.898794046299167,0.4383711467890774,0,0,0,0,-38.0,0,0,0,883.0,874.0,-37.0,-35.5,2.435973903246528,2.5358983848622456,1.8644544715042954,1.3540064007728079,0.041133427519731626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,2015-02-22,906,296,Month 10,-76.0,-3.0,878.0,2.404823814803332,Sunny,32,32,5.1661745859032155,-0.898794046299167,0.4383711467890774,0,0,0,0,-39.5,0,0,0,879.0,871.0,-38.0,-37.5,2.404823814803332,2.5358983848622456,2.0586634591935513,1.3540064007728079,0.0382022202039651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,2015-02-21,905,295,Month 10,-71.0,-2.0,880.0,2.3747688518534007,Sunny,32,32,5.1487212933832724,-0.9063077870366498,0.4226182617406996,0,0,0,0,-36.5,0,0,0,878.0,875.0,-39.5,-39.5,2.404823814803332,2.5015211714424175,2.2253945610849333,1.7525491637694466,0.04172844814745667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,2015-02-20,904,294,Month 10,-71.0,0.0,878.0,2.3458181694295956,Sunny,32,32,5.1312680008633285,-0.9135454576426011,0.40673664307579976,0,0,0,0,-35.5,0,0,0,880.0,874.0,-36.5,-35.0,2.3747688518534007,2.5015211714424175,2.6903708365616636,1.749149453169805,0.042733422569752724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,2015-02-19,903,294,Month 10,-71.0,-2.0,882.0,2.3458181694295956,Sunny,32,32,5.1312680008633285,-0.9135454576426011,0.40673664307579976,0,0,0,0,-36.5,0,0,0,878.0,878.0,-35.5,-36.5,2.3458181694295956,2.4682096285642916,2.6903708365619563,1.7961599250041522,0.04223759985626415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,2015-02-18,902,293,Month 10,-68.0,0.0,883.0,2.317980586190238,Sunny,32,32,5.113814708343385,-0.9205048534524405,0.3907311284892735,0,0,0,0,-34.0,0,0,0,882.0,878.0,-36.5,-36.0,2.3458181694295956,2.435973903246528,2.288688541113513,1.3671311638054624,0.038581774648587565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,2015-02-17,901,292,Month 10,-71.0,-2.0,885.0,2.2912645817328503,Sunny,32,32,5.096361415823442,-0.9271838545667874,0.37460659341591196,0,0,0,0,-36.5,0,0,0,883.0,883.0,-34.0,-37.0,2.317980586190238,2.435973903246528,2.193062655204827,1.3801311186848786,0.03403815021128129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,2015-02-16,900,292,Month 10,-70.0,1.0,883.0,2.2912645817328503,Sunny,32,32,5.096361415823442,-0.9271838545667874,0.37460659341591196,0,0,0,0,-34.5,0,0,0,885.0,879.0,-36.5,-38.0,2.2912645817328503,2.404823814803332,1.290994448787137,1.6183471874255242,0.03522753039341814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,2015-02-15,899,291,Month 10,-75.0,-1.0,881.0,2.265678294011193,Sunny,32,32,5.078908123303499,-0.9335804264972017,0.3583679495453004,0,0,0,0,-38.0,0,0,0,883.0,878.0,-34.5,-39.5,2.2912645817328503,2.404823814803332,2.1930626552058565,1.5735915849390458,0.03362335596528113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,2015-02-14,898,291,Month 10,-72.0,2.0,883.0,2.265678294011193,Sunny,32,32,5.078908123303499,-0.9335804264972017,0.3583679495453004,0,0,0,0,-35.0,0,0,0,881.0,880.0,-38.0,-36.5,2.265678294011193,2.3747688518534007,2.8702082221037797,1.7994708216850042,0.03106938428007939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,2015-02-13,897,290,Month 10,-72.0,5.0,884.0,2.2412295168563667,Sunny,32,32,5.061454830783556,-0.9396926207859083,0.342020143325669,0,0,0,0,-33.5,0,0,0,883.0,878.0,-35.0,-35.5,2.265678294011193,2.3458181694295956,3.735288603644987,2.3042403975115624,0.033775232083760466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,2015-02-12,896,289,Month 10,-70.0,1.0,888.0,2.217925697602732,Sunny,32,32,5.044001538263612,-0.945518575599317,0.3255681544571563,0,0,0,0,-34.5,0,0,0,884.0,882.0,-33.5,-36.5,2.2412295168563667,2.3458181694295956,3.8668308668110667,2.2519832529193016,0.03427042487498794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,2015-02-11,895,289,Month 10,-72.0,-4.0,889.0,2.217925697602732,Sunny,32,32,5.044001538263612,-0.945518575599317,0.3255681544571563,0,0,0,0,-38.0,0,0,0,888.0,883.0,-34.5,-34.0,2.217925697602732,2.317980586190238,3.4364987719581617,2.1491969707423415,0.03375735146592383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,2015-02-10,894,288,Month 10,-75.0,-4.0,891.0,2.1957739348193854,Sunny,32,32,5.026548245743669,-0.9510565162951536,0.30901699437494723,0,0,0,0,-39.5,0,0,0,889.0,885.0,-38.0,-36.5,2.217925697602732,2.2912645817328503,2.8199966227870874,2.1491969707423366,0.030518971021824954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,2015-02-09,893,287,Month 10,-72.0,2.0,890.0,2.1747809761478583,Sunny,32,32,5.009094953223726,-0.9563047559630354,0.2923717047227367,0,0,0,0,-35.0,0,0,0,891.0,883.0,-39.5,-34.5,2.1957739348193854,2.2912645817328503,1.6183471874725353,1.766082562919413,0.026759970899493342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,2015-02-08,892,287,Month 10,-71.0,-3.0,892.0,2.1747809761478583,Sunny,32,32,5.009094953223726,-0.9563047559630354,0.2923717047227367,0,0,0,0,-37.0,0,0,0,890.0,881.0,-35.0,-38.0,2.1747809761478583,2.265678294011193,1.9023794624635157,1.8929694486001938,0.027512066599648347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,2015-02-07,891,286,Month 10,-72.0,-3.0,892.0,2.154953216246725,Sunny,32,32,4.991641660703783,-0.9612616959383188,0.2756373558169994,0,0,0,0,-37.5,0,0,0,892.0,883.0,-37.0,-35.0,2.1747809761478583,2.265678294011193,2.1491969707790126,1.8580583823931216,0.02585943074124754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,2015-02-06,890,286,Month 10,-72.0,-4.0,892.0,2.154953216246725,Sunny,32,32,4.991641660703783,-0.9612616959383188,0.2756373558169994,0,0,0,0,-38.0,0,0,0,892.0,884.0,-37.5,-33.5,2.154953216246725,2.2412295168563667,2.5727509827435595,1.6547190813233636,0.023700987301185604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,2015-02-05,889,285,Month 10,-70.0,2.0,895.0,2.1362966948437263,Sunny,32,32,4.974188368183839,-0.9659258262890684,0.2588190451025203,0,0,0,0,-34.0,0,0,0,892.0,888.0,-38.0,-34.5,2.154953216246725,2.217925697602732,2.08166599950501,1.7182493859685537,0.02556691893617069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,2015-02-04,888,284,Month 10,-70.0,-5.0,896.0,2.1188170948960137,Sunny,32,32,4.956735075663896,-0.9702957262759966,0.24192189559966742,0,0,0,0,-37.5,0,0,0,895.0,889.0,-34.0,-38.0,2.1362966948437263,2.217925697602732,1.9023794624655233,1.7078251276600374,0.0255494468650389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
