id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Mars Year,Ls_rad,sin_Ls,cos_Ls,avg_temp,pressure_diff,temp_diff,pressure_diff_norm,temp_diff_norm,temp_range,dust_storm_intensity,distance_from_equator,northern_hemisphere,southern_hemisphere,pressure_lag1,pressure_lag7,pressure_7sol_std,avg_temp_lag1,avg_temp_lag7,avg_temp_7sol_std,wind_speed_lag1,wind_speed_lag7,wind_speed_7sol_std,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,Area (square km)_lag1,Area (square km)_lag7,Area (square km)_7sol_std
983,2015-07-21,1051,16,Month 1,-76.0,-20.0,864.0,6.55,Clear,32,32,0.2792526803190927,0.27563735581699916,0.9612616959383189,-48.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,865.0,868.0,1.2724180206057618,-45.0,-50.0,1.8929694486000312,9.350000000000001,7.25,2.201703885630396,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
981,2015-07-20,1050,15,Month 1,-76.0,-22.0,863.0,5.8500000000000005,Clear,32,32,0.2617993877991494,0.25881904510252074,0.9659258262890683,-49.0,1.0,54.0,0.05,0.225,54.0,0,20.25,1,0,864.0,867.0,0.8164965809962555,-48.0,-50.0,1.629344010564274,6.55,6.55,2.087462574514808,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
980,2015-07-19,1049,15,Month 1,-75.0,-21.0,864.0,5.8500000000000005,Clear,32,32,0.2617993877991494,0.25881904510252074,0.9659258262890683,-48.0,1.0,54.0,0.05,0.225,54.0,0,20.25,1,0,863.0,868.0,0.9759000730048264,-49.0,-48.5,1.7251638983558186,5.8500000000000005,6.2,1.676802512720765,0,0,0,20.25,20.25,0,,,20.25,20.25,,,0,0,0
976,2015-07-18,1048,14,Month 1,-78.0,-15.0,864.0,8.3,Clear,32,32,0.24434609527920614,0.24192189559966773,0.9702957262759965,-46.5,0.0,63.0,0.0,0.45,63.0,0,40.5,1,0,864.0,868.0,1.154700538425654,-48.0,-48.5,1.5735915849388125,5.8500000000000005,6.2,1.8739441471577174,0,0,0,40.5,40.5,0,,,40.5,40.5,,,0,0,0
977,2015-07-17,1047,14,Month 1,-77.0,-14.0,863.0,9.0,Clear,32,32,0.24434609527920614,0.24192189559966773,0.9702957262759965,-45.5,1.0,63.0,0.05,0.45,63.0,0,40.5,1,0,864.0,867.0,1.5118578920714567,-46.5,-44.0,1.8354965592578438,8.3,10.05,1.7830217796388965,0,0,0,40.5,40.5,0,,,40.5,40.5,,,0,0,0
979,2015-07-16,1046,13,Month 1,-77.0,-12.0,862.0,9.700000000000001,Clear,32,32,0.22689280275926285,0.224951054343865,0.9743700647852352,-44.5,1.0,65.0,0.05,0.5,65.0,0,45.0,1,0,863.0,865.0,1.7320508075984475,-45.5,-45.0,1.755942292142056,9.0,11.45,1.7129409407993774,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
978,2015-07-15,1045,13,Month 1,-80.0,-13.0,861.0,10.400000000000002,Clear,32,32,0.22689280275926285,0.224951054343865,0.9743700647852352,-46.5,1.0,67.0,0.05,0.55,67.0,0,49.5,1,0,862.0,865.0,1.7994708217123738,-44.5,-45.0,1.755942292142056,9.700000000000001,9.350000000000001,1.570827807240496,0,0,0,49.5,49.5,0,,,49.5,49.5,,,0,0,0
975,2015-07-14,1044,12,Month 1,-79.0,-20.0,860.0,7.6,Clear,32,32,0.20943951023931956,0.20791169081775934,0.9781476007338057,-49.5,1.0,59.0,0.05,0.35,59.0,0,31.5,1,0,861.0,864.0,1.5118578920684804,-46.5,-48.0,1.966989481173546,10.400000000000002,6.55,1.881710215026038,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
974,2015-07-13,1043,12,Month 1,-77.0,-20.0,860.0,6.2,Clear,32,32,0.20943951023931956,0.20791169081775934,0.9781476007338057,-48.5,0.0,57.0,0.0,0.3,57.0,0,27.0,1,0,860.0,863.0,1.3451854183032905,-49.5,-49.0,1.8354965592578383,7.6,5.8500000000000005,1.8598835088969121,0,0,0,27.0,27.0,0,,,27.0,27.0,,,0,0,0
973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,6.55,Clear,32,32,0.19198621771937624,0.1908089953765448,0.981627183447664,-48.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,860.0,864.0,1.3451854183019574,-48.5,-48.0,1.057850471024779,6.2,5.8500000000000005,1.6020819787597365,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,5.5,Clear,32,32,0.19198621771937624,0.1908089953765448,0.981627183447664,-49.5,0.0,55.0,0.0,0.25,55.0,0,22.5,1,0,859.0,864.0,1.1126972805671083,-48.0,-46.5,0.5563486402639353,6.55,8.3,0.6298147875897648,0,0,0,22.5,22.5,0,,,22.5,22.5,,,0,0,0
972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,6.55,Clear,32,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,859.0,863.0,1.3451854183000385,-49.5,-45.5,0.8164965809275517,5.5,9.0,0.8573214099741523,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,6.55,Clear,32,32,0.17453292519943295,0.17364817766693033,0.984807753012208,-49.0,1.0,56.0,0.05,0.275,56.0,0,24.75,1,0,858.0,862.0,1.2724180205922617,-49.0,-44.5,1.253566341055908,6.55,9.700000000000001,0.8504900548115756,0,0,0,24.75,24.75,0,,,24.75,24.75,,,0,0,0
969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,6.2,Clear,32,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-48.5,1.0,55.0,0.05,0.25,55.0,0,22.5,1,0,857.0,861.0,1.1126972805638038,-49.0,-46.5,2.038323307221317,6.55,10.400000000000002,1.4268263150549807,0,0,0,22.5,22.5,0,,,22.5,22.5,,,0,0,0
968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,8.299999999999999,Clear,32,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,-50.5,2.0,59.0,0.1,0.35,59.0,0,31.5,1,0,858.0,860.0,1.1126972805638038,-48.5,-49.5,2.262531241562728,6.2,7.6,1.4491376746189488,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
967,2015-07-06,1036,8,Month 1,-76.0,-17.0,856.0,6.8999999999999995,Clear,32,32,0.13962634015954636,0.13917310096006544,0.9902680687415704,-46.5,0.0,59.0,0.0,0.35,59.0,0,31.5,1,0,856.0,860.0,1.1547005384127393,-50.5,-48.5,2.280872848797304,8.299999999999999,6.2,1.675062187900294,0,0,0,31.5,31.5,0,,,31.5,31.5,,,0,0,0
966,2015-07-05,1035,8,Month 1,-77.0,-12.0,857.0,9.700000000000001,Clear,32,32,0.13962634015954636,0.13917310096006544,0.9902680687415704,-44.5,1.0,65.0,0.05,0.5,65.0,0,45.0,1,0,856.0,859.0,1.618347187448568,-46.5,-48.0,2.2173557826082986,6.8999999999999995,6.55,1.5217862311551216,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
964,2015-07-04,1034,7,Month 1,-76.0,-14.0,859.0,9.350000000000001,Clear,32,32,0.12217304763960307,0.12186934340514748,0.992546151641322,-45.0,2.0,62.0,0.1,0.425,62.0,0,38.25,1,0,857.0,859.0,1.732050807589666,-44.5,-49.5,2.049970963789673,9.700000000000001,5.5,1.2526638282742226,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
965,2015-07-03,1033,7,Month 1,-77.0,-14.0,856.0,10.4,Clear,32,32,0.12217304763960307,0.12186934340514748,0.992546151641322,-45.5,3.0,63.0,0.15,0.45,63.0,0,40.5,1,0,859.0,858.0,1.7728105208759366,-45.0,-49.0,0.6725927091344289,9.350000000000001,6.55,1.2456591294036377,0,0,0,40.5,40.5,0,,,40.5,40.5,,,0,0,0
962,2015-07-02,1032,6,Month 1,-74.0,-16.0,854.0,7.950000000000001,Clear,32,32,0.10471975511965978,0.10452846326765347,0.9945218953682733,-45.0,2.0,58.0,0.1,0.325,58.0,0,29.25,1,0,856.0,857.0,1.7728105208759366,-45.5,-49.0,0.5563486402640556,10.4,6.55,1.0074720839804696,0,0,0,29.25,29.25,0,,,29.25,29.25,,,0,0,0
963,2015-07-01,1031,6,Month 1,-76.0,-15.0,854.0,7.6000000000000005,Clear,32,32,0.10471975511965978,0.10452846326765347,0.9945218953682733,-45.5,0.0,61.0,0.0,0.4,61.0,0,36.0,1,0,854.0,858.0,1.9760470401359802,-45.0,-48.5,0.48795003647411284,7.950000000000001,6.2,0.9660917830792717,0,0,0,36.0,36.0,0,,,36.0,36.0,,,0,0,0
961,2015-06-30,1030,5,Month 1,-77.0,-15.0,855.0,8.649999999999999,Clear,32,32,0.08726646259971647,0.08715574274765817,0.9961946980917455,-46.0,1.0,62.0,0.05,0.425,62.0,0,38.25,1,0,854.0,856.0,1.772810520873384,-45.5,-50.5,0.8164965809276248,7.6000000000000005,8.299999999999999,0.9660917830792717,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
959,2015-06-29,1029,5,Month 1,-75.0,-14.0,856.0,8.3,Clear,32,32,0.08726646259971647,0.08715574274765817,0.9961946980917455,-44.5,1.0,61.0,0.05,0.4,61.0,0,36.0,1,0,855.0,856.0,1.9023794624380317,-46.0,-46.5,0.9940297973879283,8.649999999999999,6.8999999999999995,0.8190441583536956,0,0,0,36.0,36.0,0,,,36.0,36.0,,,0,0,0
960,2015-06-28,1028,4,Month 1,-75.0,-15.0,853.0,9.350000000000001,Clear,32,32,0.06981317007977318,0.0697564737441253,0.9975640502598242,-45.0,3.0,60.0,0.15,0.375,60.0,0,33.75,1,0,856.0,857.0,2.0816659994796316,-44.5,-44.5,0.9880235200592743,8.3,9.700000000000001,0.8573214099741024,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
957,2015-06-26,1026,3,Month 1,-78.0,-16.0,851.0,9.350000000000001,Clear,32,32,0.05235987755982989,0.052335956242943835,0.9986295347545738,-47.0,2.0,62.0,0.1,0.425,62.0,0,38.25,1,0,853.0,859.0,2.149196970754805,-45.0,-45.0,0.9880235200592743,9.350000000000001,9.350000000000001,0.8573214099741024,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
958,2015-06-25,1025,3,Month 1,-74.0,-14.0,851.0,7.25,Clear,32,32,0.05235987755982989,0.052335956242943835,0.9986295347545738,-44.0,0.0,60.0,0.0,0.375,60.0,0,33.75,1,0,851.0,856.0,1.8644544714855094,-47.0,-45.5,1.1547005383791922,9.350000000000001,10.4,0.8906926143924814,0,0,0,33.75,33.75,0,,,33.75,33.75,,,0,0,0
945,2015-06-24,1024,2,Month 1,-76.0,-15.0,851.0,7.6000000000000005,Clear,32,32,0.03490658503988659,0.03489949670250097,0.9993908270190958,-45.5,0.0,61.0,0.0,0.4,61.0,0,36.0,1,0,851.0,854.0,0.9511897312363202,-44.0,-45.0,1.1338934190276195,7.25,7.950000000000001,0.9660917830792811,0,0,0,36.0,36.0,0,,,36.0,36.0,,,0,0,0
943,2015-06-23,1023,2,Month 1,-76.0,-15.0,851.0,7.6000000000000005,Clear,32,32,0.03490658503988659,0.03489949670250097,0.9993908270190958,-45.5,0.0,61.0,0.0,0.4,61.0,0,36.0,1,0,851.0,854.0,7.204495950779244,-45.5,-45.5,3.082207001484474,7.6000000000000005,7.6000000000000005,3.276176633414817,0,0,0,36.0,36.0,0,,,36.0,36.0,,,0,0,0
944,2015-06-22,1022,1,Month 1,-75.0,-12.0,852.0,9.0,Clear,32,32,0.017453292519943295,0.01745240643728351,0.9998476951563913,-43.5,1.0,63.0,0.05,0.45,63.0,0,40.5,1,0,851.0,855.0,7.118052168023067,-45.5,-46.0,3.1679195516480827,7.6000000000000005,8.649999999999999,5.599479142444095,0,0,0,40.5,40.5,0,,,40.5,40.5,,,0,0,0
942,2015-06-21,1021,1,Month 1,-76.0,-14.0,850.0,9.350000000000001,Clear,32,32,0.017453292519943295,0.01745240643728351,0.9998476951563913,-45.0,2.0,62.0,0.1,0.425,62.0,0,38.25,1,0,852.0,856.0,7.05758625944836,-43.5,-44.5,3.354101966249666,9.0,8.3,5.398996820397882,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
938,2015-06-20,1020,0,Month 1,-63.0,-12.0,832.0,16.700000000000003,Clear,32,32,0.0,0.0,1.0,-37.5,18.0,51.0,0.9,0.15,51.0,0,13.5,1,0,850.0,853.0,6.993193970196427,-45.0,-45.0,3.3345235970146474,9.350000000000001,9.350000000000001,5.220472520120482,0,0,0,13.5,13.5,0,,,13.5,13.5,,,0,0,0
954,2015-06-19,1019,0,Month 1,-81.0,-14.0,849.0,21.599999999999998,Clear,32,32,0.0,0.0,1.0,-47.5,17.0,67.0,0.85,0.55,67.0,0,49.5,1,0,832.0,851.0,6.84174859298051,-37.5,-47.0,3.313033425154412,16.700000000000003,9.350000000000001,4.903570127978158,0,0,0,49.5,49.5,0,,,49.5,49.5,,,0,0,0
956,2015-06-18,1018,359,Month 12,-79.0,-15.0,850.0,9.350000000000001,Clear,32,32,6.265732014659643,-0.01745240643728356,0.9998476951563913,-47.0,1.0,64.0,0.05,0.475,64.0,0,42.75,1,0,849.0,851.0,6.502746672425259,-47.5,-44.0,3.3022358947782333,21.599999999999998,7.25,5.037360419902446,0,0,0,42.75,42.75,0,,,42.75,42.75,,,0,0,0
955,2015-06-17,1017,359,Month 12,-78.0,-12.0,850.0,9.350000000000001,Clear,32,32,6.265732014659643,-0.01745240643728356,0.9998476951563913,-45.0,0.0,66.0,0.0,0.525,66.0,0,47.25,1,0,850.0,851.0,6.309478885735689,-47.0,-45.5,3.3273756282434452,9.350000000000001,7.6000000000000005,5.071981861166278,0,0,0,47.25,47.25,0,,,47.25,47.25,,,0,0,0
952,2015-06-16,1016,358,Month 12,-76.0,-11.0,847.0,11.1,Clear,32,32,6.2482787221397,-0.034899496702500823,0.9993908270190958,-43.5,3.0,65.0,0.15,0.5,65.0,0,45.0,1,0,850.0,851.0,1.7728105208644294,-45.0,-45.5,1.471960144387917,9.350000000000001,7.6000000000000005,4.6857941340467,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
951,2015-06-14,1015,357,Month 12,-75.0,-13.0,847.0,7.95,Clear,32,32,6.230825429619756,-0.05233595624294437,0.9986295347545738,-44.0,0.0,62.0,0.0,0.425,62.0,0,38.25,1,0,847.0,852.0,1.8126539343577628,-43.5,-43.5,1.7251638983558337,11.1,9.0,0.9780933834080336,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
950,2015-06-13,1014,357,Month 12,-77.0,-14.0,846.0,9.0,Clear,32,32,6.230825429619756,-0.05233595624294437,0.9986295347545738,-45.5,1.0,63.0,0.05,0.45,63.0,0,40.5,1,0,847.0,850.0,1.6035674514823326,-44.0,-45.0,1.6256866681058129,7.95,9.350000000000001,1.0074720839804456,0,0,0,40.5,40.5,0,,,40.5,40.5,,,0,0,0
953,2015-06-12,1013,356,Month 12,-80.0,-12.0,846.0,10.049999999999999,Clear,32,32,6.213372137099813,-0.06975647374412564,0.9975640502598242,-46.0,0.0,68.0,0.0,0.575,68.0,0,51.75,1,0,846.0,832.0,0.6900655593584322,-45.5,-37.5,1.957890020745086,9.0,16.700000000000003,1.0246950765959135,0,0,0,51.75,51.75,0,,,51.75,51.75,,,0,0,0
949,2015-06-11,1012,356,Month 12,-81.0,-16.0,846.0,9.0,Clear,32,32,6.213372137099813,-0.06975647374412564,0.9975640502598242,-48.5,0.0,65.0,0.0,0.5,65.0,0,45.0,1,0,846.0,849.0,0.6900655593574437,-46.0,-47.5,1.957890020745086,10.049999999999999,21.599999999999998,0.7245688373094193,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
948,2015-06-10,1011,355,Month 12,-78.0,-12.0,845.0,10.05,Clear,32,32,6.19591884457987,-0.08715574274765832,0.9961946980917455,-45.0,1.0,66.0,0.05,0.525,66.0,0,47.25,1,0,846.0,850.0,0.7867957924814052,-48.5,-47.0,1.9117431586805145,9.0,9.350000000000001,0.6344288770223993,0,0,0,47.25,47.25,0,,,47.25,47.25,,,0,0,0
947,2015-06-09,1010,355,Month 12,-74.0,-11.0,846.0,9.0,Clear,32,32,6.19591884457987,-0.08715574274765832,0.9961946980917455,-42.5,1.0,63.0,0.05,0.45,63.0,0,40.5,1,0,845.0,850.0,0.7559289460304602,-45.0,-45.0,1.9117431586805145,10.05,9.350000000000001,0.6701989754293552,0,0,0,40.5,40.5,0,,,40.5,40.5,,,0,0,0
946,2015-06-08,1009,354,Month 12,-75.0,-12.0,845.0,9.0,Clear,32,32,6.178465552059927,-0.10452846326765342,0.9945218953682733,-43.5,1.0,63.0,0.05,0.45,63.0,0,40.5,1,0,846.0,847.0,0.8164965809380368,-42.5,-43.5,1.8866700319673446,9.0,11.1,0.6525590650149818,0,0,0,40.5,40.5,0,,,40.5,40.5,,,0,0,0
940,2015-06-07,1008,354,Month 12,-79.0,-12.0,844.0,10.400000000000002,Clear,32,32,6.178465552059927,-0.10452846326765342,0.9945218953682733,-45.5,1.0,67.0,0.05,0.55,67.0,0,49.5,1,0,845.0,847.0,0.9759000729561712,-43.5,-44.0,1.2392393980640666,9.0,7.95,0.6525590650149818,0,0,0,49.5,49.5,0,,,49.5,49.5,,,0,0,0
937,2015-06-06,1007,353,Month 12,-79.0,-12.0,845.0,10.400000000000002,Clear,32,32,6.161012259539984,-0.12186934340514723,0.9925461516413221,-45.5,1.0,67.0,0.05,0.55,67.0,0,49.5,1,0,844.0,846.0,1.3451854182739127,-45.5,-45.5,1.618347187425356,10.400000000000002,9.0,0.6298147875896244,0,0,0,49.5,49.5,0,,,49.5,49.5,,,0,0,0
941,2015-06-05,1006,353,Month 12,-78.0,-13.0,844.0,9.700000000000001,Clear,32,32,6.161012259539984,-0.12186934340514723,0.9925461516413221,-45.5,1.0,65.0,0.05,0.5,65.0,0,45.0,1,0,845.0,846.0,1.1126972805332986,-45.5,-46.0,1.7008401285415062,10.400000000000002,10.049999999999999,0.5866571968931776,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
939,2015-06-04,1005,352,Month 12,-75.0,-12.0,843.0,9.0,Clear,32,32,6.14355896702004,-0.13917310096006588,0.9902680687415703,-43.5,1.0,63.0,0.05,0.45,63.0,0,40.5,1,0,844.0,846.0,0.9759000729538116,-45.5,-48.5,1.7078251276599141,9.700000000000001,9.0,0.5123475382978702,0,0,0,40.5,40.5,0,,,40.5,40.5,,,0,0,0
935,2015-06-03,1004,352,Month 12,-74.0,-9.0,842.0,9.700000000000001,Clear,32,32,6.14355896702004,-0.13917310096006588,0.9902680687415703,-41.5,1.0,65.0,0.05,0.5,65.0,0,45.0,1,0,843.0,845.0,0.9759000729534802,-43.5,-45.0,1.7078251276599141,9.0,10.05,0.5123475382978702,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
934,2015-06-02,1003,351,Month 12,-74.0,-10.0,843.0,9.350000000000001,Clear,32,32,6.126105674500097,-0.1564344650402311,0.9876883405951377,-42.0,1.0,64.0,0.05,0.475,64.0,0,42.75,1,0,842.0,846.0,1.0690449676530314,-41.5,-42.5,1.5998511835554485,9.700000000000001,9.0,0.4387482193694878,0,0,0,42.75,42.75,0,,,42.75,42.75,,,0,0,0
936,2015-06-01,1002,351,Month 12,-77.0,-12.0,844.0,9.700000000000001,Clear,32,32,6.126105674500097,-0.1564344650402311,0.9876883405951377,-44.5,1.0,65.0,0.05,0.5,65.0,0,45.0,1,0,843.0,845.0,0.9759000729515426,-42.0,-43.5,1.7423301310929276,9.350000000000001,9.0,0.4387482193694878,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
933,2015-05-31,1001,350,Month 12,-79.0,-12.0,843.0,10.400000000000002,Clear,32,32,6.1086523819801535,-0.1736481776669304,0.984807753012208,-45.5,1.0,67.0,0.05,0.55,67.0,0,49.5,1,0,844.0,844.0,0.9759000729515426,-44.5,-45.5,1.7423301310929276,9.700000000000001,10.400000000000002,0.6344288770223989,0,0,0,49.5,49.5,0,,,49.5,49.5,,,0,0,0
932,2015-05-30,1000,350,Month 12,-74.0,-12.0,841.0,9.350000000000001,Clear,32,32,6.1086523819801535,-0.1736481776669304,0.984807753012208,-43.0,2.0,62.0,0.1,0.425,62.0,0,38.25,1,0,843.0,845.0,0.9759000729515426,-45.5,-45.5,2.5401537261317473,10.400000000000002,10.400000000000002,0.7937253933193099,0,0,0,38.25,38.25,0,,,38.25,38.25,,,0,0,0
931,2015-05-28,998,349,Month 12,-73.0,-8.0,842.0,9.700000000000001,Clear,32,32,6.09119908946021,-0.19080899537654467,0.981627183447664,-40.5,1.0,65.0,0.05,0.5,65.0,0,45.0,1,0,841.0,844.0,0.9759000729512293,-43.0,-45.5,2.8577380332470543,9.350000000000001,9.700000000000001,0.8774964387391447,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
930,2015-05-27,997,348,Month 12,-74.0,-13.0,843.0,8.3,Clear,32,32,6.073745796940266,-0.20791169081775987,0.9781476007338056,-43.5,1.0,61.0,0.05,0.4,61.0,0,36.0,1,0,842.0,843.0,0.6900655593453014,-40.5,-43.5,2.6412479013130468,9.700000000000001,9.0,1.2267844146384737,0,0,0,36.0,36.0,0,,,36.0,36.0,,,0,0,0
928,2015-05-26,996,348,Month 12,-72.0,-4.0,842.0,10.75,Clear,32,32,6.073745796940266,-0.20791169081775987,0.9781476007338056,-38.0,1.0,68.0,0.05,0.575,68.0,0,51.75,1,0,843.0,842.0,0.9511897312125595,-43.5,-41.5,2.0295436972501375,8.3,9.700000000000001,1.2267844146384737,0,0,0,51.75,51.75,0,,,51.75,51.75,,,0,0,0
929,2015-05-25,995,347,Month 12,-74.0,-4.0,842.0,10.75,Clear,32,32,6.056292504420323,-0.22495105434386534,0.9743700647852351,-39.0,0.0,70.0,0.0,0.625,70.0,0,56.25,1,0,842.0,843.0,0.8997354108440453,-38.0,-42.0,1.8580583823930608,10.75,9.350000000000001,1.2027745701778514,0,0,0,56.25,56.25,0,,,56.25,56.25,,,0,0,0
925,2015-05-24,994,346,Month 12,-79.0,-5.0,842.0,12.15,Clear,32,32,6.03883921190038,-0.24192189559966787,0.9702957262759965,-42.0,0.0,74.0,0.0,0.725,74.0,0,65.25,1,0,842.0,844.0,1.1338934190284817,-39.0,-44.5,2.0701966780271066,10.75,9.700000000000001,1.3006408676750458,0,0,0,65.25,65.25,0,,,65.25,65.25,,,0,0,0
927,2015-05-23,993,346,Month 12,-73.0,-8.0,840.0,10.4,Clear,32,32,6.03883921190038,-0.24192189559966787,0.9702957262759965,-40.5,2.0,65.0,0.1,0.5,65.0,0,45.0,1,0,842.0,843.0,1.2909944487356764,-42.0,-45.5,1.4638501094228726,12.15,10.400000000000002,1.0189864245087497,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
924,2015-05-22,992,345,Month 12,-73.0,-6.0,842.0,11.1,Clear,32,32,6.021385919380437,-0.2588190451025207,0.9659258262890683,-39.5,2.0,67.0,0.1,0.55,67.0,0,49.5,1,0,840.0,841.0,1.2149857925875547,-40.5,-43.0,1.6183471874254316,10.4,9.350000000000001,1.132843031197673,0,0,0,49.5,49.5,0,,,49.5,49.5,,,0,0,0
926,2015-05-21,991,345,Month 12,-73.0,-3.0,840.0,12.15,Clear,32,32,6.021385919380437,-0.2588190451025207,0.9659258262890683,-38.0,2.0,70.0,0.1,0.625,70.0,0,56.25,1,0,842.0,842.0,1.1338934190268024,-39.5,-40.5,1.8126539343499757,11.1,9.700000000000001,1.2916397846664294,0,0,0,56.25,56.25,0,,,56.25,56.25,,,0,0,0
923,2015-05-20,990,344,Month 12,-76.0,-1.0,839.0,13.200000000000001,Clear,32,32,6.003932626860494,-0.27563735581699894,0.9612616959383189,-38.5,1.0,75.0,0.05,0.75,75.0,0,67.5,1,0,840.0,843.0,1.069044967647958,-38.0,-43.5,1.6797108594721721,12.15,8.3,1.2573119475027486,0,0,0,67.5,67.5,0,,,67.5,67.5,,,0,0,0
921,2015-05-19,989,344,Month 12,-74.0,-10.0,841.0,10.049999999999999,Clear,32,32,6.003932626860494,-0.27563735581699894,0.9612616959383189,-42.0,2.0,64.0,0.1,0.475,64.0,0,42.75,1,0,839.0,842.0,1.069044967647958,-38.5,-38.0,1.9548474547720507,13.200000000000001,10.75,1.3382202110763144,0,0,0,42.75,42.75,0,,,42.75,42.75,,,0,0,0
922,2015-05-18,988,343,Month 12,-75.0,-10.0,840.0,9.700000000000001,Clear,32,32,5.98647933434055,-0.29237170472273716,0.9563047559630353,-42.5,1.0,65.0,0.05,0.5,65.0,0,45.0,1,0,841.0,842.0,0.6900655593388229,-42.0,-39.0,2.0499709637897636,10.049999999999999,10.75,1.3469100440142476,0,0,0,45.0,45.0,0,,,45.0,45.0,,,0,0,0
920,2015-05-17,987,343,Month 12,-74.0,-7.0,839.0,10.400000000000002,Clear,32,32,5.98647933434055,-0.29237170472273716,0.9563047559630353,-40.5,1.0,67.0,0.05,0.55,67.0,0,49.5,1,0,840.0,842.0,0.6900655593388229,-42.5,-42.0,1.841970994032564,9.700000000000001,12.15,1.3853399101543566,0,0,0,49.5,49.5,0,,,49.5,49.5,,,0,0,0
919,2015-05-16,986,342,Month 12,-74.0,-1.0,840.0,12.5,Clear,32,32,5.969026041820607,-0.3090169943749477,0.9510565162951535,-37.5,1.0,73.0,0.05,0.7,73.0,0,63.0,1,0,839.0,840.0,0.5773502691858855,-40.5,-40.5,1.6547190813232902,10.400000000000002,10.4,1.0303721010715021,0,0,0,63.0,63.0,0,,,63.0,63.0,,,0,0,0
918,2015-05-15,985,342,Month 12,-78.0,-5.0,840.0,11.799999999999999,Clear,32,32,5.969026041820607,-0.3090169943749477,0.9510565162951535,-41.5,0.0,73.0,0.0,0.7,73.0,0,63.0,1,0,840.0,842.0,0.3779644730027571,-37.5,-39.5,1.654719081323294,12.5,11.1,0.9840392946082803,0,0,0,63.0,63.0,0,,,63.0,63.0,,,0,0,0
915,2015-05-14,984,341,Month 12,-74.0,-6.0,840.0,10.049999999999999,Clear,32,32,5.951572749300664,-0.3255681544571567,0.9455185755993168,-40.0,0.0,68.0,0.0,0.575,68.0,0,51.75,1,0,840.0,840.0,0.5773502691858523,-41.5,-38.0,1.5197117521174865,11.799999999999999,12.15,0.857321409974004,0,0,0,51.75,51.75,0,,,51.75,51.75,,,0,0,0
916,2015-05-13,983,340,Month 12,-76.0,-6.0,840.0,10.75,Clear,32,32,5.934119456780721,-0.3420201433256686,0.9396926207859084,-41.0,0.0,70.0,0.0,0.625,70.0,0,56.25,1,0,840.0,839.0,0.37796447300416375,-40.0,-38.5,1.979057014506375,10.049999999999999,13.200000000000001,1.0103629710817428,0,0,0,56.25,56.25,0,,,56.25,56.25,,,0,0,0
917,2015-05-12,982,340,Month 12,-74.0,-4.0,840.0,10.75,Clear,32,32,5.934119456780721,-0.3420201433256686,0.9396926207859084,-39.0,0.0,70.0,0.0,0.625,70.0,0,56.25,1,0,840.0,841.0,0.4879500364708821,-41.0,-42.0,2.049970963789766,10.75,10.049999999999999,1.1557825631722956,0,0,0,56.25,56.25,0,,,56.25,56.25,,,0,0,0
