Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year,Ls_rad,sin_Ls,cos_Ls,dust_storm_active,area_7sol_avg,area_30sol_avg,dust_storm_intensity,avg_temp,distance_from_equator,northern_hemisphere,southern_hemisphere,Area (square km)_lag1,Area (square km)_lag7,pressure_lag1,pressure_lag7,avg_temp_lag1,avg_temp_lag7,wind_speed_lag1,wind_speed_lag7,Area (square km)_7sol_std,pressure_7sol_std,avg_temp_7sol_std,wind_speed_7sol_std
32.0,D15,21.0,9.0,-66.15,-71.35,480416.22,D15_064,,-62.75,-78.25,75.0,yes,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,24.5168240227615,Sunny,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,1,279622.2081428571,503954.06981333334,1,-48.5,71.35,0,1,382100.0,1099715.9,856.0,856.0,-50.5,-50.5,24.5168240227615,24.5168240227615,193545.22930565092,1.0690449676517426,1.069044967649681,0.0
32.0,D15,21.0,9.0,-66.15,-71.35,480416.22,D15_064,,-62.75,-78.25,75.0,yes,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,24.5168240227615,Sunny,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,1,267633.95042857144,539958.0178133334,1,-50.5,71.35,0,1,480416.22,251139.88,858.0,858.0,-48.5,-48.5,24.5168240227615,24.5168240227615,208847.59537030253,1.0690449676517995,1.069044967649681,0.0
32.0,D15,21.0,9.0,35.15,-60.45,68432.188,D15_049,,-57.55,-62.85,75.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,24.5168240227615,Sunny,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,1,214696.92714285714,553156.9515466667,0,-48.5,60.45,0,1,480416.22,251139.88,856.0,856.0,-50.5,-50.5,24.5168240227615,24.5168240227615,221573.47003959725,1.0690449676517426,1.069044967649681,0.0
32.0,D15,21.0,9.0,35.15,-60.45,68432.188,D15_049,,-57.55,-62.85,75.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,24.5168240227615,Sunny,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,1,225614.36428571425,566355.8852799999,0,-50.5,60.45,0,1,68432.188,95458.641,858.0,858.0,-48.5,-48.5,24.5168240227615,24.5168240227615,232795.1135393316,1.0690449676517995,1.0177004891981978,0.04229011683962631
32.0,D15,21.0,9.0,102.75,-65.85,11540.837,D15_068,,-64.55,-66.75,50.0,no,969,2015-07-08,1038,9,Month 1,-76.0,-21.0,858.0,24.5168240227615,Sunny,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,1,222486.62714285715,551560.1556133333,0,-48.5,65.85,0,1,68432.188,95458.641,856.0,856.0,-50.5,-50.5,24.5168240227615,24.5168240227615,228915.89401524476,1.0000000000022187,0.9574271077563197,0.054596306076355294
32.0,D15,21.0,9.0,102.75,-65.85,11540.837,D15_068,,-64.55,-66.75,50.0,no,968,2015-07-07,1037,9,Month 1,-80.0,-21.0,856.0,24.5168240227615,Sunny,32,0.15707963267948966,0.15643446504023087,0.9876883405951378,1,204133.3414285714,536764.4259466666,0,-50.5,65.85,0,1,11540.837,382100.0,858.0,858.0,-48.5,-48.5,24.5168240227615,24.5168240227615,209080.66708169106,0.9511897312137505,0.8591246929842044,0.05980725678895648
32.0,D15,22.0,10.0,97.05,-70.85,458522.06,D15_048+059,,-62.45,-76.75,50.0,yes,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,244634.91742857144,477797.08628000005,1,-49.0,70.85,0,1,11540.837,382100.0,856.0,856.0,-50.5,-50.5,24.5168240227615,24.5168240227615,205847.30005355075,0.8997354108449557,0.8017837257372515,0.0598072567889598
32.0,D15,22.0,10.0,97.05,-70.85,458522.06,D15_048+059,,-62.45,-76.75,50.0,yes,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,332595.83628571423,418829.7466133333,1,-49.0,70.85,0,1,458522.06,480416.22,858.0,858.0,-49.0,-48.5,24.628713154835047,24.5168240227615,245700.52441155852,0.7867957924723928,0.6267831705279802,0.054596306076366216
32.0,D15,22.0,10.0,-168.55,-63.45,351943.22,D15_056+061,,-54.95,-71.95,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,428684.091,406766.8686133334,1,-49.0,63.45,0,1,458522.06,480416.22,857.0,856.0,-49.0,-50.5,24.628713154835047,24.5168240227615,230254.1695768018,0.7559289460214698,0.5669467095138099,0.042290116839649804
32.0,D15,22.0,10.0,-168.55,-63.45,351943.22,D15_056+061,,-54.95,-71.95,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,427242.9161714286,394703.9906133333,1,-49.0,63.45,0,1,351943.22,68432.188,858.0,858.0,-49.0,-48.5,24.628713154835047,24.5168240227615,233311.52208162707,0.5345224838292915,0.0,0.0
32.0,D15,22.0,10.0,-94.75,-66.25,684158.62,D15_063,,-52.75,-76.15,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,361947.2809142857,387679.06114666665,1,-49.0,66.25,0,1,351943.22,68432.188,857.0,856.0,-49.0,-50.5,24.628713154835047,24.5168240227615,281981.0736546835,0.5345224838292256,0.0,0.0
32.0,D15,22.0,10.0,-94.75,-66.25,684158.62,D15_063,,-52.75,-76.15,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,474042.7152,380654.13168,1,-49.0,66.25,0,1,684158.62,11540.837,858.0,858.0,-49.0,-48.5,24.628713154835047,24.5168240227615,439011.09874304465,0.5345224838292915,0.0,0.0
32.0,D15,22.0,10.0,-90.45,-39.85,1452.6132,D15_066,,-39.45,-39.95,50.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,601363.6980571429,392004.69264666666,0,-49.0,39.85,0,1,684158.62,11540.837,857.0,856.0,-49.0,-50.5,24.628713154835047,24.5168240227615,519549.39659350895,0.5345224838292256,0.0,0.0
32.0,D15,22.0,10.0,-90.45,-39.85,1452.6132,D15_066,,-39.45,-39.95,50.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,612225.1666285715,403355.25361333333,0,-49.0,39.85,0,1,1452.6132,458522.06,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,514233.61072820786,0.5345224838292915,0.0,0.0
32.0,D15,22.0,10.0,-40.45,-65.25,1243190.1,D15_064,,-53.75,-75.15,75.0,yes,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,575627.2923428571,394929.04094666673,2,-49.0,65.25,0,1,1452.6132,458522.06,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,517367.6420981596,0.5345224838292256,0.0,0.0
32.0,D15,22.0,10.0,-40.45,-65.25,1243190.1,D15_064,,-53.75,-75.15,75.0,yes,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,497002.0052,386502.82828,2,-49.0,65.25,0,1,1243190.1,351943.22,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,539473.612270205,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,-128.65,-63.95,427973.5,D15_056+061,,-57.45,-69.45,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,515906.1476000001,371706.64478,1,-49.0,63.95,0,1,1243190.1,351943.22,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,521224.35338884214,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,-128.65,-63.95,427973.5,D15_056+061,,-57.45,-69.45,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,600358.7471428572,356910.46128,1,-49.0,63.95,0,1,427973.5,684158.62,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,469280.64964321913,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,-87.65,-45.25,133781.61,D15_066,,-40.45,-48.65,50.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,507420.2771428572,355442.0066466667,1,-49.0,45.25,0,1,427973.5,684158.62,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,375879.14320759766,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,-87.65,-45.25,133781.61,D15_066,,-40.45,-48.65,50.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,435225.91428571433,353973.55201333336,1,-49.0,45.25,0,1,133781.61,1452.6132,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,232004.95863664037,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,-19.85,-69.75,592620.81,D15_064,,-62.05,-76.55,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,479491.0657142857,354028.18874666665,1,-49.0,69.75,0,1,133781.61,1452.6132,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,258443.52976410548,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,-19.85,-69.75,592620.81,D15_064,,-62.05,-76.55,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,424122.27942857146,354082.82548,1,-49.0,69.75,0,1,592620.81,1243190.1,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,308072.60087116197,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,-90.15,-60.25,737829.56,D15_063,,-50.45,-69.65,50.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,410780.906,340791.67141333333,1,-49.0,60.25,0,1,592620.81,1243190.1,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,324334.6124057556,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,-90.15,-60.25,737829.56,D15_063,,-50.45,-69.65,50.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,453951.4574285714,327500.5173466666,1,-49.0,60.25,0,1,737829.56,427973.5,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,300560.0121225034,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,-93.95,-71.75,40391.996,D15_069,,-69.95,-73.25,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,431573.5517142857,329542.29868,0,-49.0,71.75,0,1,737829.56,427973.5,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,294280.61365948746,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,-93.95,-71.75,40391.996,D15_069,,-69.95,-73.25,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,365386.81028571434,331584.0800133333,0,-49.0,71.75,0,1,40391.996,133781.61,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,303964.5075736303,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,4.65001,-58.75,435975.47,D15_070,,-53.95,-62.45,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,278455.9617142857,328779.1843466667,1,-49.0,58.75,0,1,40391.996,133781.61,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,264097.41684662906,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,4.65001,-58.75,435975.47,D15_070,,-53.95,-62.45,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,178270.4124285714,325974.28868,1,-49.0,58.75,0,1,435975.47,592620.81,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,180613.94635447045,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,111.75,-61.25,129313.62,D15_071,,-57.45,-64.45,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,177718.80085714284,332214.35090666666,1,-49.0,61.25,0,1,435975.47,592620.81,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,181110.4358715171,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,111.75,-61.25,129313.62,D15_071,,-57.45,-64.45,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,175431.16557142854,338454.4131333334,1,-49.0,61.25,0,1,129313.62,737829.56,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,183222.94637515725,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,152.85,-65.75,36530.715,D15_072,,-63.95,-67.45,50.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,116631.60542857142,297466.58883333334,0,-49.0,65.75,0,1,129313.62,737829.56,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,148411.43765576975,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,152.85,-65.75,36530.715,D15_072,,-63.95,-67.45,50.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,56232.24385714286,256478.76453333336,0,-49.0,65.75,0,1,36530.715,40391.996,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,50564.96195010665,0.5345224838292915,0.0,0.0
32.0,D15,23.0,10.0,145.35,-60.45,24378.549,D15_073,,-59.15,-61.55,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,39641.718,247330.6412,0,-49.0,60.45,0,1,36530.715,40391.996,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,40675.10876682274,0.5345224838292256,0.0,0.0
32.0,D15,23.0,10.0,145.35,-60.45,24378.549,D15_073,,-59.15,-61.55,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,29709.40628571428,238182.5178666667,0,-49.0,60.45,0,1,24378.549,435975.47,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,16335.192852905579,0.7559289460216309,0.3779644730091747,0.04216016624316518
32.0,D15,23.0,10.0,143.75,-55.05,13179.939,D15_075,,-53.95,-56.15,75.0,no,972,2015-07-10,1040,10,Month 1,-77.0,-21.0,858.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,33031.79528571429,295998.5042,0,-49.0,55.05,0,1,24378.549,435975.47,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,19924.528483791346,0.8997354108451231,0.44986770542117543,0.05442854057769732
32.0,D15,23.0,10.0,143.75,-55.05,13179.939,D15_075,,-53.95,-56.15,75.0,no,970,2015-07-09,1039,10,Month 1,-77.0,-21.0,857.0,24.628713154835047,Sunny,32,0.17453292519943295,0.17364817766693033,0.984807753012208,1,86841.216,353814.49053333333,0,-49.0,55.05,0,1,13179.939,129313.62,858.0,858.0,-49.0,-49.0,24.628713154835047,24.628713154835047,145273.77982773544,0.8997354108451623,0.5669467095138042,0.05962347889297963
32.0,D15,24.0,11.0,-134.05,60.95,59787.438,D15_018,,63.15,58.25,50.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,142386.66042857143,387510.2902,0,-48.0,60.95,1,0,13179.939,129313.62,857.0,857.0,-49.0,-49.0,24.628713154835047,24.628713154835047,186026.89900250817,0.951189731213946,0.626783170527976,0.059623478892983466
32.0,D15,24.0,11.0,-134.05,60.95,59787.438,D15_018,,63.15,58.25,50.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,224619.97485714286,421206.08986666665,0,-49.5,60.95,1,0,59787.438,36530.715,859.0,858.0,-48.0,-49.0,24.74025846994754,24.628713154835047,243514.07390672478,0.7867957924726738,0.6986381310057415,0.05442854057770993
32.0,D15,24.0,11.0,104.95,54.55,413196.66,D15_019,,66.45,40.15,75.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,308453.0907142857,396849.52986,1,-48.0,54.55,1,0,59787.438,36530.715,859.0,857.0,-49.5,-49.0,24.74025846994754,24.628713154835047,259104.47764859747,0.7559289460218702,0.7559289460184273,0.04216016624319313
32.0,D15,24.0,11.0,104.95,54.55,413196.66,D15_019,,66.45,40.15,75.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,333520.88228571427,372492.9698533333,1,-49.5,54.55,1,0,413196.66,24378.549,859.0,858.0,-48.0,-49.0,24.74025846994754,24.628713154835047,232944.0189584974,0.0,0.8017837257372464,0.0
32.0,D15,24.0,11.0,-60.75,56.95,600011.75,D15_020,,67.05,47.55,50.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,351930.4597142857,375553.50065333326,1,-48.0,56.95,1,0,413196.66,24378.549,859.0,857.0,-49.5,-49.0,24.74025846994754,24.628713154835047,211841.67988312137,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-60.75,56.95,600011.75,D15_020,,67.05,47.55,50.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,345325.87871428573,378614.0314533333,1,-49.5,56.95,1,0,600011.75,13179.939,859.0,858.0,-48.0,-49.0,24.74025846994754,24.628713154835047,222899.90134174775,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-39.75,26.25,188654.48,D15_022,,30.25,22.65,75.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,288234.26599999995,365037.92991999997,1,-48.0,26.25,1,0,600011.75,13179.939,859.0,857.0,-49.5,-49.0,24.74025846994754,24.628713154835047,251911.11436688685,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-39.75,26.25,188654.48,D15_022,,30.25,22.65,75.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,251139.00028571425,351461.82838666666,1,-49.5,26.25,1,0,188654.48,59787.438,859.0,859.0,-48.0,-48.0,24.74025846994754,24.74025846994754,249550.44223785025,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-59.85,23.95,13555.371,D15_021,,25.85,22.55,75.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,187355.86457142857,347502.24328666663,0,-48.0,23.95,1,0,188654.48,59787.438,859.0,859.0,-49.5,-49.5,24.74025846994754,24.74025846994754,197057.470890694,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-59.85,23.95,13555.371,D15_021,,25.85,22.55,75.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,368534.3574285714,343542.65818666667,0,-49.5,23.95,1,0,13555.371,413196.66,859.0,859.0,-48.0,-48.0,24.74025846994754,24.74025846994754,665628.55307077,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-175.85,-64.95,153529.8,D15_067,,-59.35,-69.45,75.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,608478.1745714286,349867.55735333334,1,-48.0,64.95,0,1,13555.371,413196.66,859.0,859.0,-49.5,-49.5,24.74025846994754,24.74025846994754,863344.3507960269,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-175.85,-64.95,153529.8,D15_067,,-59.35,-69.45,75.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,810598.2202857143,356192.45652000007,1,-49.5,64.95,0,1,153529.8,600011.75,859.0,859.0,-48.0,-48.0,24.74025846994754,24.74025846994754,912872.6972682923,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,22.75,-66.65,1868261.2,D15_064,,-53.75,-76.95,75.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,1037732.4244285714,363201.67522,2,-48.0,66.65,0,1,153529.8,600011.75,859.0,859.0,-49.5,-49.5,24.74025846994754,24.74025846994754,878663.5139224406,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,22.75,-66.65,1868261.2,D15_064,,-53.75,-76.95,75.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,1036814.9085428573,370210.89391999994,2,-49.5,66.65,0,1,1868261.2,188654.48,859.0,859.0,-48.0,-48.0,24.74025846994754,24.74025846994754,879913.685473967,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-83.85,-66.35,1603494.8,D15_056+061+063,,-55.05,-76.15,75.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,1015901.0456571428,417533.93595333333,2,-48.0,66.35,0,1,1868261.2,188654.48,859.0,859.0,-49.5,-49.5,24.74025846994754,24.74025846994754,905766.6715870041,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-83.85,-66.35,1603494.8,D15_056+061+063,,-55.05,-76.15,75.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,1012855.0628000001,464856.97798666666,2,-49.5,66.35,0,1,1603494.8,13555.371,859.0,859.0,-48.0,-48.0,24.74025846994754,24.74025846994754,909179.4843945166,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,150.85,-55.95,7132.7598,D15_074,,-54.95,-56.55,50.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,764847.4513714287,471798.11038666667,0,-48.0,55.95,0,1,1603494.8,13555.371,859.0,859.0,-49.5,-49.5,24.74025846994754,24.74025846994754,873012.9163172132,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,150.85,-55.95,7132.7598,D15_074,,-54.95,-56.55,50.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,502051.9119428572,478739.24278666667,0,-49.5,55.95,0,1,7132.7598,153529.8,859.0,859.0,-48.0,-48.0,24.74025846994754,24.74025846994754,754307.758499684,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,145.75,-60.95,132207.92,D15_073,,-57.55,-63.65,50.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,277080.14394285716,475418.3144533334,1,-48.0,60.95,0,1,7132.7598,153529.8,859.0,859.0,-49.5,-49.5,24.74025846994754,24.74025846994754,587436.2180400875,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,145.75,-60.95,132207.92,D15_073,,-57.55,-63.65,50.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,49513.18208571429,472097.38612,1,-49.5,60.95,0,1,132207.92,1868261.2,859.0,859.0,-48.0,-48.0,24.74025846994754,24.74025846994754,57236.41443009745,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-13.25,-61.75,28692.424,D15_075,,-59.35,-64.65,75.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,49997.940257142865,500814.1977866667,0,-48.0,61.75,0,1,132207.92,1868261.2,859.0,859.0,-49.5,-49.5,24.74025846994754,24.74025846994754,56830.58571620434,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-13.25,-61.75,28692.424,D15_075,,-59.35,-64.65,75.0,no,971,2015-07-11,1041,11,Month 1,-77.0,-22.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,81304.35885714286,529531.0094533333,0,-49.5,61.75,0,1,28692.424,1603494.8,859.0,859.0,-48.0,-48.0,24.74025846994754,24.74025846994754,83421.39652786267,0.0,0.8017837257372479,0.0
32.0,D15,24.0,11.0,-22.35,-60.05,10526.067,D15_076,,-58.75,-61.15,75.0,no,973,2015-07-12,1042,11,Month 1,-76.0,-20.0,859.0,24.74025846994754,Sunny,32,0.19198621771937624,0.1908089953765448,0.981627183447664,1,94742.89742857144,524826.0974866666,0,-48.0,60.05,0,1,28692.424,1603494.8,859.0,859.0,-49.5,-49.5,24.74025846994754,24.74025846994754,99093.146723201,0.0,0.8017837257372479,0.0
